"(Intercept)","avg_n1","sigma"
0.00135846781155188,9.18236841376127e-06,0.000933194513338654
0.00129358293349471,1.02639719689939e-05,0.000835936419177501
0.00165438189555273,1.01561893079364e-05,0.00082329180418633
0.00155597645429285,1.01193949351097e-05,0.000826367573808946
0.00113092201838613,1.37276623574173e-05,0.000754076535973487
0.000852530680494422,1.70238423561289e-05,0.000895277144226813
0.00179722522825437,7.43824013307827e-06,0.000737108378354935
0.0017389147116568,7.7723241362039e-06,0.000934366667961517
0.000986383228593139,1.55656551730338e-05,0.000897359022990258
0.000697558887206536,1.93225772212436e-05,0.00103621836693212
0.000720558479470441,2.14792019583876e-05,0.00117969155587608
0.00158261318559744,7.56785146247716e-06,0.00100852617300655
0.00178456557334141,6.95495192761374e-06,0.00106039877972449
0.00139420046755441,1.02777940259365e-05,0.00110882400504968
0.00105972599639464,1.63581780931043e-05,0.00101165619278188
0.000969297113425791,1.4913309641894e-05,0.00100187664808234
0.00173008755792563,7.72421082925753e-06,0.000811494745271905
0.00162540395329326,4.58230687528498e-06,0.000923470433902814
0.00186936116297699,4.06608078468207e-06,0.00095698247832757
0.00123182156087787,1.31819952303033e-05,0.000936174177210945
0.00153866537417817,7.82178023209217e-06,0.000953353770806724
0.00129619643754673,9.10116402012177e-06,0.000855757253931079
0.00176642929429489,7.80992929492075e-06,0.000830552031254084
0.0016033794610271,9.97225529306145e-06,0.000880245107808947
0.00134763769011967,9.85336538438349e-06,0.000795167163636851
0.00134777727048687,8.65413505213539e-06,0.000736238678773922
0.00143684521389404,9.00094075908684e-06,0.000738523666918518
0.00139446486554896,9.20656693644044e-06,0.000743783470501617
0.00108541386076415,1.3943351096722e-05,0.000843582798593011
0.00113713567666423,1.41547176513875e-05,0.000800130305305832
0.00118222387594774,1.60432697860302e-05,0.00115139919851862
0.000891144019206024,1.60222792032208e-05,0.00115285139658527
0.00143362684737802,1.12000478726755e-05,0.00106503544146886
0.00140234080763505,9.82694415913988e-06,0.00104048631632393
0.00117331697362933,8.52773466678536e-06,0.00112016145809467
0.00184023776665703,8.50337563800164e-06,0.000857278078798667
0.000949629732624194,1.31246497024982e-05,0.000998861613568281
0.0011707762706801,1.31392103688109e-05,0.00100327028320497
0.00107018178911353,1.56365239053999e-05,0.000896983422999739
0.00106522106835806,1.57220081354688e-05,0.000691735929434984
0.00131634505523733,1.16741990250189e-05,0.000787668346719619
0.00122975707835317,1.17465036840656e-05,0.000783068734590549
0.00130967819657214,1.36144314325579e-05,0.000828981160307728
0.000899810740350888,1.34890911489295e-05,0.000832526798895445
0.000973190236648173,1.27546268605195e-05,0.000821018882751972
0.00144706242645014,6.89914026034131e-06,0.000915207207788639
0.00104161334255737,1.33639655460258e-05,0.00114964844481545
0.000946978365917405,1.3958163889617e-05,0.00114646626503739
0.001409526456013,1.37266790052846e-05,0.00114151702263853
0.00163159322030848,8.18046771535033e-06,0.000768556763479181
0.00158096989891438,8.24230646280548e-06,0.000769274116731293
0.00122075756663008,1.29242847641134e-05,0.00079810741328733
0.00143027754527849,1.29410642209051e-05,0.000799181650137433
0.00146011280176589,8.92013308243674e-06,0.000900590856668102
0.00135091916656446,1.28971266215514e-05,0.000858282528636578
0.00109310071573772,1.29256815740993e-05,0.000861119917821002
0.00101795465463829,1.3068521960034e-05,0.00086124478983061
0.00146950254497955,1.28664824871382e-05,0.000868639816827015
0.00122718415942823,1.16636440973639e-05,0.000743569575207857
0.00127326617144907,1.12011273654942e-05,0.00089699031741608
0.00154416170894275,1.03117826848271e-05,0.00107101834586453
0.00118142771687882,1.35695943444768e-05,0.000774201439026041
0.00131329310481626,1.5039879814523e-05,0.000960451385049398
0.00111472449415336,1.66993613100553e-05,0.000956295673822517
0.000914433334415806,1.61218874994602e-05,0.000952460797890336
0.00154786316592157,1.02115037646035e-05,0.000950467057137184
0.000356123630085871,2.22754638424617e-05,0.0010157592745055
0.00150218983451295,1.04445544220286e-05,0.00114092103866109
0.00178130211280271,6.40152413583454e-06,0.000797342565233841
0.00165331623185189,7.20556842924139e-06,0.000818244732279383
0.00149503958154497,7.7447994025899e-06,0.000817870238058486
0.00148046413840246,1.06185494272095e-05,0.00080323929461634
0.00113752021630686,1.13399214975482e-05,0.000814506604763113
0.0011364700232897,1.11463420594405e-05,0.00100135692879669
0.00110782769381864,1.65796355682824e-05,0.00121538624414613
0.000826599503591353,1.59340007261533e-05,0.000911231434577149
0.00167013843025834,4.76081031814832e-06,0.00107188755233412
0.00154184003936947,5.69763492800891e-06,0.00115857186950367
0.00103683630769258,1.39576152408817e-05,0.00103768732806925
0.000871419520802393,1.42370683837904e-05,0.000876893066462418
0.00142524522655134,1.44109468841515e-05,0.00095351588648216
0.000815020712399643,1.41946140480596e-05,0.00096447391594285
0.000765534679339932,1.42359065271723e-05,0.00096349591694418
0.00141030301440698,1.47058310448545e-05,0.000965651406653062
0.00106572738252862,1.27934031386619e-05,0.000947030043321962
0.00122650966261347,1.2514864124489e-05,0.000991217437382733
0.00135309950924344,1.26111527217298e-05,0.00104057628131756
0.00164607730386651,8.25627325684627e-06,0.00113090587084637
0.000720735700592994,2.07454873429469e-05,0.00105356151829229
0.000486436659015657,2.20958266870344e-05,0.000953301999314658
0.000816539113989578,2.19871282873181e-05,0.000942354474314297
0.00170214245354901,7.86780484054978e-06,0.000897678653540484
0.000978677582981003,1.45726748251247e-05,0.000804581705839799
0.00162448936481349,8.97782947729512e-06,0.000821879169616993
0.00153349421540311,8.82868745815176e-06,0.000813927629156027
0.00164418949201742,6.55477506388639e-06,0.000952631104385543
0.0019431403501439,6.9834821965464e-06,0.000950182111225075
0.0021643742813811,6.86601378489712e-06,0.000946467038248581
0.00172735885043991,6.64620935699011e-06,0.000948209562235052
0.00114136304362898,1.69072702209932e-05,0.000880361611664176
0.000927453596304087,1.69443676395688e-05,0.000879333873586919
0.00196671321956456,6.1309762612785e-06,0.00123640635381226
0.00167708695436336,4.66164165411355e-06,0.00104745336812484
0.00180120886263069,6.22304155763664e-06,0.00102203524257806
0.00127595635486481,1.119446011895e-05,0.00102380376603325
0.00150614883321462,7.96248669323854e-06,0.000794689581764226
0.00164423775362773,8.62309668130186e-06,0.00108548575926941
0.00141994049432728,8.96127346976433e-06,0.000870707961209892
0.00180994106969426,6.14130954589444e-06,0.000827652429470644
0.000713855137096246,2.17864347937863e-05,0.000892919376666454
0.00105701435987026,1.3944809072328e-05,0.000954733767511214
0.00154808191639679,1.04951205751053e-05,0.000774336113309043
0.0016107008985804,9.72052412457065e-06,0.000942998736672439
0.00165644640259055,8.89270212137795e-06,0.000935665171533527
0.00130402696973068,1.05968327391514e-05,0.000887468699051187
0.00125490938996101,1.13671065640154e-05,0.00102599150209515
0.000937101160210831,1.76408779264627e-05,0.00102141087487463
0.00124338619714293,1.7430807962859e-05,0.00102259165898633
0.00151816378256528,1.13942107929223e-05,0.00135070332348101
0.00168053349304469,7.76191993692265e-06,0.00132060524150616
0.00173821622277139,6.06865970053579e-06,0.00127730836571776
0.00143004654057522,1.28415330328976e-05,0.000722965283256706
0.000913562813951991,1.47323168214408e-05,0.000859808323776476
0.0012370186105017,1.47358696526085e-05,0.000861484992775791
0.00140862070366394,1.47955539012331e-05,0.000861959141478401
0.00129120536252214,1.61502530365386e-05,0.000876303764866184
0.000722260286183714,1.77572967046885e-05,0.000746820876114666
0.00074681582611096,1.77659024165152e-05,0.000746433576833105
0.000900463029326049,1.30607883086444e-05,0.00142395645697392
0.0015456658711937,1.35140238305891e-05,0.00137694676044334
0.002229034006989,2.90727519608466e-06,0.000871852125547745
0.00262784113037762,-3.83918847766464e-07,0.00112972912848985
0.000930634833968647,1.84983750965923e-05,0.000695126655757194
0.00112137195176844,1.59673915348936e-05,0.000723136800743912
0.00168197290895094,6.5915731325594e-06,0.000845946872861312
0.00176045446136555,8.42636963693639e-06,0.00101848293137579
0.00167438572274403,8.38224848154746e-06,0.00101746415777511
0.00159069608952695,8.69699808250209e-06,0.00101306521318944
0.000578627733421718,2.19567748178522e-05,0.00124971891029773
0.00111102116640094,1.49908357848454e-05,0.00110807437963105
0.00101354473344993,1.49593163549788e-05,0.00108563941527853
0.00177315386983987,8.39859473875782e-06,0.000844440765810631
0.00133328917889223,1.06214294258525e-05,0.00087811782206383
0.00169601134152689,1.27583299571212e-05,0.000992346249895879
0.00134270191166143,1.16144242237708e-05,0.000941235474509201
0.00122952454347009,1.14571589927531e-05,0.000888621148824764
0.000917620382327784,1.88038522846705e-05,0.00101495423638119
0.00110083016454825,1.59292493854958e-05,0.00103104291790098
0.000946739692598624,1.60031777221974e-05,0.00110440458985341
0.000691701969312788,1.9873305522781e-05,0.00103197736467485
0.00114034357860987,1.67272822663078e-05,0.00110914819465842
0.00105723099084768,1.54560289365454e-05,0.000852241491970584
0.00151602030603878,9.74563247134669e-06,0.000985565634140606
0.00139412350412111,9.5198633024584e-06,0.00098999389486318
0.000779627269170293,1.68936942775547e-05,0.00109074257141501
0.000802527803587642,2.11504787915944e-05,0.00105237854621479
0.000793237134843074,2.0763040418736e-05,0.00106143329928127
0.00170362281897153,8.39900551124639e-06,0.000761991591958713
0.00163647195267322,9.24715475018325e-06,0.000733915999656002
0.00136472584808213,1.29111867145771e-05,0.000699146141789967
0.00154532773021623,1.17335249016212e-05,0.000741393849741814
0.00107033633081085,1.53445089665816e-05,0.000781948692234813
0.00153592301839842,8.86561113477454e-06,0.00104426591023287
0.00154504637672565,8.60500468429003e-06,0.000996540444368634
0.00153768373537505,1.00186078540226e-05,0.000996255181473494
0.00145816175407164,1.27212417503927e-05,0.000708223161062797
0.00130305645039386,1.27276037204338e-05,0.000714534897974758
0.00103339389279464,1.65797170112862e-05,0.000942686668240477
0.0012479491303993,1.26298178600249e-05,0.000991954160925614
0.00119960052251358,1.15969466878505e-05,0.000885356605917631
0.00144752136899821,8.44790769530883e-06,0.000902097793161611
0.00165607524437353,9.28515072316947e-06,0.000925029588746937
0.00155419984490946,1.09073218105146e-05,0.000913697993618703
0.00130946309310793,1.13917000523091e-05,0.00093775841297488
0.00148808249633629,1.14144594603129e-05,0.000850128617534731
0.00126689423957387,1.37829212226821e-05,0.000792780685180659
0.00143770273243621,1.08434162833769e-05,0.000925570274050038
0.00159663628670434,7.94712461742544e-06,0.000961856928628316
0.00127983574645865,1.02565594814119e-05,0.00108744737091496
0.00113626674470265,1.45603778017642e-05,0.000926474292475231
0.00129829469743748,1.46854101839867e-05,0.000923225315478134
0.000985948787559427,1.63677976137491e-05,0.00110107240808442
0.00108417323869342,1.25773310741053e-05,0.00103838317830961
0.00168836617971151,6.71189887893232e-06,0.000931509195230861
0.00167079350737095,7.12246866650293e-06,0.000917150261409994
0.00123608696277768,1.11600239565285e-05,0.000960175573228977
0.00152332747026716,1.03307039440236e-05,0.000972784057904238
0.001020607022827,1.4365059453755e-05,0.00085553462906508
0.00107331677904146,1.23026370181539e-05,0.000929185467199404
0.00124874744618126,1.2406127565644e-05,0.00092828070191263
0.0011266940949447,1.47289776578016e-05,0.00100864419411622
0.00155266202437723,1.22927220511679e-05,0.00095500875453488
0.00153604800882346,1.29433377617944e-05,0.00092035177839518
0.00119667534657701,1.26636097103127e-05,0.000921360965199688
0.00143733152759146,1.11101132943452e-05,0.000882533390577569
0.000793840227452183,1.6057606718011e-05,0.000963845546663414
0.00135638791510266,1.1648449344271e-05,0.000738468933911501
0.00132736898823731,1.22403173277423e-05,0.000749601839215209
0.00096004200791338,1.68393118388858e-05,0.000939480758858922
0.000898330835335812,1.6807206992767e-05,0.000949370691042383
0.000897969295563125,1.68543391931512e-05,0.000950310632080308
0.00103375248187536,1.41698276883729e-05,0.000933238048652717
0.00154937655638585,6.96344027552279e-06,0.000950252964897239
0.00178219432814741,7.42245349311346e-06,0.000941248866919815
0.0017132116984574,8.54875534859732e-06,0.00096731460346878
0.00180795468481314,8.61455916760667e-06,0.000952485697551627
0.00124115137128598,9.25907459905678e-06,0.000813699196381581
0.00165470606925617,9.04769773538962e-06,0.000809704509665706
0.00132102692941605,9.9677973612979e-06,0.000825646107308568
0.00186741948367885,8.94931002694973e-06,0.000881943226987239
0.0011460965252897,9.62571547286057e-06,0.000869151613167413
0.000788118535778856,1.56935238331889e-05,0.000964554120523545
0.0012541793189293,1.48297942246025e-05,0.000725922593683109
0.000874224757941989,1.48496164886576e-05,0.000739287851689144
0.00173115431179057,9.3540447973753e-06,0.00116097422112285
0.00184858372211042,7.44269771432133e-06,0.000898575493249037
0.00110456048117517,1.09587978301978e-05,0.00105414427904451
0.00157084625917998,1.09929372466201e-05,0.0010622782335872
0.00157940230901271,1.09896258067403e-05,0.00106228477125983
0.00171824957275561,5.93601487341665e-06,0.000909749276804328
0.000954941571365916,1.71864702037369e-05,0.000863802982266586
0.000887325700610747,1.88114856632431e-05,0.000947207712020821
0.00140150625912307,9.83912997210087e-06,0.000798851509130411
0.00131806186196862,1.27738608884189e-05,0.0010481766560108
0.00086111882767164,1.47845070355616e-05,0.000926986722461608
0.000791999192854233,1.57370289013498e-05,0.00096452639914659
0.00176281228167702,1.05854006179942e-05,0.000867131847211874
0.0017368951088385,1.06945204231612e-05,0.00109345771724418
0.00150285825572004,1.06847470221351e-05,0.00110618997874378
0.00157811795433718,7.12553969535541e-06,0.000978271337463974
0.00124417524175381,1.25899434635848e-05,0.000808194103119908
0.00144765445061066,1.00149494142477e-05,0.000812204850875512
0.000994992659151424,1.64208796225658e-05,0.000962720798061504
0.00184822097455141,7.33359314207527e-06,0.00094916316281708
0.00139596327857956,1.26796290525148e-05,0.000790564689105139
0.000780923662104117,1.79930133341314e-05,0.00107147008546845
0.00115717155892372,1.55044688901574e-05,0.00100423041608152
0.000854670641288062,1.87059433098275e-05,0.000907532639993195
0.000960516124878976,1.87234099409689e-05,0.000905457443191126
0.000999766860723007,1.46166508431658e-05,0.000952907310196905
0.00151735503510882,9.66544864227996e-06,0.000813428622171031
0.00161606107901917,9.5137680431832e-06,0.000814327893107546
0.000960515975535916,1.4844674322644e-05,0.000877074128052406
0.00149276245977078,1.04551491839838e-05,0.00125715368524626
0.000719133375004614,2.16007984321236e-05,0.000966943066309808
0.000591951216074214,2.31931130732414e-05,0.000698241729254441
0.00143401154487275,1.26413849094952e-05,0.000809594517159702
0.000907601756729628,1.28054573860234e-05,0.000828081448575712
0.00148674338554258,1.2759427456631e-05,0.000817871032020101
0.00192968402228146,6.32420279737091e-06,0.000844168001014952
0.00150598037620874,6.23845239035232e-06,0.000839475227769017
0.00127791096203938,9.76561060741178e-06,0.000826989161718059
0.00193311335584767,6.60647243141298e-06,0.000875471804821333
0.00142986657357268,1.34423446898865e-05,0.000782657770546556
0.00121708614267966,1.33672378167026e-05,0.000782211694739183
0.00096768605827825,1.54900738934431e-05,0.00082175179217489
0.00125752170714587,1.15879754076359e-05,0.000823422242961016
0.00153228730992371,1.1750065194931e-05,0.000823587687938526
0.00147555724283596,1.13481093844274e-05,0.000861979466571762
0.00131724346140466,1.11429203827321e-05,0.00074586779439662
0.00130802883341294,9.77953816576265e-06,0.000994843846226272
0.00106939817326875,1.35414022683154e-05,0.00104171178061178
0.00111366270238124,1.35054461845462e-05,0.00104050569615733
0.00165499734856291,7.52945748396853e-06,0.00077547144760646
0.00148599786732385,8.63768112213244e-06,0.00107621103569044
0.00155396301203791,8.58177035410454e-06,0.000964533685544627
0.00161266559974863,7.77270545266678e-06,0.00100027093145964
0.00133602606489349,1.15225284035523e-05,0.000972650241387582
0.00113692922149467,1.13731781089542e-05,0.000824359164603735
0.00158044813429609,9.46424909446534e-06,0.000959931230723855
0.00184802307047326,6.17316180199003e-06,0.000921149395072173
0.00166533758545652,5.90294567584541e-06,0.00093468018387169
0.00151187766086525,5.9450673887792e-06,0.000932345483542838
0.00107688790036486,1.28286761337761e-05,0.0010947420813731
0.00158407284357185,1.14458328291211e-05,0.00118119553416317
0.0014465316855677,1.11526302591981e-05,0.00119432116160408
0.00148538621629552,9.87000298300503e-06,0.00109977384758363
0.0016497986511556,7.01162503613079e-06,0.00089088055577127
0.0017031277932279,6.35286449677748e-06,0.000866608306088131
0.00169521294019465,7.85022862993899e-06,0.000900112942135505
0.0010391790337753,1.44544036183922e-05,0.000932949683695377
0.00129369016708717,1.29718011638917e-05,0.000978844391679313
0.00155704978414127,1.29231555397013e-05,0.0009755605901838
0.00143170245714234,1.49882946163438e-05,0.00101354175618926
0.00111053945867774,1.3140238155283e-05,0.000804660867005333
0.001269501248304,1.33997136323386e-05,0.000770155996101792
0.0015493772396336,1.04755923991133e-05,0.000739366036521183
0.00096493363599371,1.50270044240215e-05,0.000939462420564383
0.000741501368987584,1.48447226096531e-05,0.000943923722496646
0.00106937572058354,1.4858415309689e-05,0.000961150097532332
0.00107886360882823,1.44022752478521e-05,0.000779800244148
0.00127366934473015,1.47969064496056e-05,0.00079639604556202
0.000906042874688809,1.46673092579976e-05,0.000794579563694135
0.00131544606533977,1.20825000767136e-05,0.0010067960874716
0.00155525550488529,1.21382839831829e-05,0.000998207603300616
0.00155314634249618,1.22323216952348e-05,0.00100165183755146
0.00126333762263799,1.23270727896533e-05,0.000996207850063696
0.00155827208822501,7.04437986564573e-06,0.000860460700258131
0.0013949502154934,1.03751971227476e-05,0.000754797586676466
0.00164179609109343,8.46051138970269e-06,0.000655862832237657
0.00158573294666671,8.6175476934329e-06,0.000654858969725744
0.00138716549268739,1.04686990061116e-05,0.000974177585927856
0.00153748649811743,1.02082832008177e-05,0.000991059880196972
0.00129818794264463,1.23511058670035e-05,0.000926813724576991
0.00156256382657659,7.21130509160166e-06,0.001002030728259
0.0011661564393413,1.29464196067441e-05,0.000917720575157342
0.00136669496407009,1.39877596192709e-05,0.00092676047548362
0.00154174955421979,9.25959370575911e-06,0.00104110588894313
0.00126768004578865,1.1766588349705e-05,0.000773278319259872
0.00087789408630962,1.67259384503473e-05,0.000787013891773504
0.00167073595210801,4.67177271388554e-06,0.0010783129370807
0.00167780352859754,4.38075843860592e-06,0.00112551825863851
0.00166723263888878,8.7498031364547e-06,0.000855336629941753
0.0012939656164917,1.2070909170584e-05,0.000942272739527567
0.00115672830138828,1.19954406500722e-05,0.000940175577059482
0.00142037673526122,1.20338490509463e-05,0.000833780836204874
0.000755879597216921,1.23885164209647e-05,0.000831937983930306
