"beta","gamma","delta","rho","eps","psi","lp"
0.453938279841682,0.416587614530681,0.14064109008252,0.000102222574210628,0.000970227287552689,0.0184593266245064,-273.417409904645
0.545710304735548,0.496275180626174,0.0858579885225782,5.77043193072356e-05,0.00125211971207802,0.0258764861686409,-274.881234269761
0.519769241331724,0.491279349130988,0.0948564461272479,0.0001775677294079,0.000564034707450267,0.0171689723247329,-273.962176603078
0.508260256874849,0.468947758481884,0.0732823015322495,0.000224725522166309,0.00414887794396605,0.0228881821883645,-275.867260119993
0.511807335891464,0.471343371914653,0.119268665037701,3.59264312002767e-05,0.00584833689163074,0.0196563493895842,-273.401079428918
0.474370168327856,0.435928731770782,0.0891763488701085,0.000182218430243392,0.00485035947566489,0.0199568711326908,-272.89249958087
0.410543092148776,0.385248386489899,0.111439981834664,0.000233655575879871,0.000571534245308361,0.0232721318191273,-272.850419187879
0.402032192590681,0.370418008682214,0.115578611137601,0.000179684466274588,0.00166931248058347,0.0237190838178648,-271.356965984887
0.516788708330534,0.480698962987182,0.138279838620507,9.18338029524109e-05,0.000209949005159375,0.0189281730811363,-273.799403100448
0.534879017330214,0.49435570088872,0.117351533324194,8.53287287126394e-05,0.00111536330191623,0.0214425220298925,-270.059426729313
0.383264048833818,0.349025257129329,0.0985696325638369,9.57289789514814e-05,0.00220679556993742,0.0199119949586725,-271.798378043496
0.595537977931504,0.554360129684211,0.0907051804900613,7.6860122030097e-05,0.00192842634364057,0.0192353093980323,-271.847689198814
0.649449859817714,0.601766277243429,0.0886897998429049,5.8088343529758e-05,0.00153043029150656,0.0197155173098279,-272.664145874826
0.391860369457982,0.359808653288491,0.104523217347349,0.000188608805567442,0.00142614842887153,0.0217722584437062,-271.529941975142
0.469052862809582,0.434103107900182,0.106182170545661,9.71087041057553e-05,0.00260036789396702,0.0216055372584599,-269.62569544932
0.556356659090296,0.519751041831982,0.0927686015503797,0.000175843285446584,0.00206305713371449,0.0204913581898391,-270.59733838797
0.463680095250628,0.425204399416958,0.0964821627689809,6.18553573727244e-05,0.0045917843243415,0.0239397493893153,-272.073678356081
0.490407920909014,0.454427186762861,0.144961930211488,6.48707660135466e-05,0.00358229288615602,0.0231606639716244,-272.301381530912
0.555425508651857,0.514210281777409,0.0909454567583814,8.19396264934834e-05,0.00149795458851914,0.0224266933849343,-270.329512800569
0.497093071228544,0.460263663035209,0.0916618675188358,7.74222712529807e-05,0.00622336905253162,0.0237007439227492,-272.761224233297
0.494174157049638,0.452898369609,0.130798802491711,4.02431150791604e-05,0.000758523308289179,0.017425694576297,-275.944919025634
0.488363022920813,0.450247362179633,0.10789391825128,7.9669423718847e-05,0.000924215423581726,0.0224643622456233,-269.905457030619
0.533239727484559,0.499049571153549,0.10234130042516,0.000200560632799585,0.00135007238068012,0.0202957918069734,-270.439632038674
0.413613085624149,0.382668913599985,0.100652998016878,0.000197136365041488,0.00136443076177816,0.0185608145397237,-272.17674117557
0.449727578980179,0.413261744127283,0.115675267668134,0.000133367847600433,0.00404373835604135,0.0211530860057494,-270.983825235597
0.551723419817709,0.516446915914912,0.120227310478067,6.20530402231095e-05,0.000583813808487702,0.0199058512336126,-271.842029362447
0.447535471014049,0.41998832568534,0.0986922524408726,0.000113805956254701,0.00101703524225976,0.020123778023993,-273.434607061846
0.489967080919871,0.460071493677667,0.0941401471632545,0.000166642200345651,0.000806650581836446,0.0196488056938887,-271.167012875775
0.481087693381598,0.445890459376164,0.112244118309074,6.37473249470028e-05,0.0044974688526781,0.022536697176829,-271.934525722419
0.57777800035707,0.541699670183402,0.140273627161555,9.30757837874844e-05,0.000188148586132328,0.0248138736240512,-275.197982833191
0.493961878406744,0.4531972704807,0.0838682236749927,8.58523609601461e-05,0.00127089075759466,0.0221128736687046,-270.654124800377
0.455528071401355,0.421131181849445,0.103124552154863,0.00010080057643014,0.00107090279035421,0.0246513447668781,-271.665720927004
0.497268730494893,0.455199695074581,0.105158499686813,3.07471599284527e-05,0.00228870422906235,0.0200576835654727,-271.276208256861
0.482189283706552,0.442919260807936,0.0914130994089722,2.9818108270472e-05,0.00261342734099337,0.021321732109738,-271.805469252258
0.665166846658558,0.62062659022877,0.0888732785349504,7.45155350186854e-05,0.00209838027140634,0.0232857800750168,-272.040344328973
0.458107651415269,0.424661383922841,0.0860185908313468,0.000155965456753499,0.00108643564277399,0.0207973903111877,-270.454130720839
0.4712154404201,0.434686390700825,0.113871658161484,6.94084464287695e-05,0.00165818641906832,0.0211641441100779,-269.805475859452
0.658388952676993,0.61670380522595,0.0729727460672945,4.11054106729635e-05,0.00211858943189255,0.0229560125878706,-274.272270782068
0.569159430641623,0.529066842083843,0.0831443476067212,6.57152869434868e-05,0.00119962398212305,0.0226274976965355,-271.180722987741
0.529554336627184,0.490395237803401,0.0869869760160587,0.000155039811387883,0.00131109824784703,0.0204610406708177,-271.106279528774
0.683579576979507,0.635108940739474,0.140006046193796,4.48253170795863e-05,0.00177597334309614,0.023442290317524,-273.803888911877
0.413235739111513,0.381361501960074,0.0875490525623199,6.53729114292563e-05,0.000666205402132173,0.0220246862839111,-275.316180719241
0.52415375079367,0.488018612610185,0.132718340019716,7.93522827166051e-05,0.00237427568285032,0.0235604222597782,-271.054418122239
