"beta","gamma","delta","rho","eps","psi","lp"
0.380872114007256,0.3535791574719,0.0965168612542091,8.23577016069984e-05,0.00242296557932461,0.020375074251006,-376.272713099971
0.388497614554225,0.360973414982736,0.110491575858404,7.81107249706883e-05,0.000522445306413337,0.0201426252488465,-376.702131531815
0.484670989241533,0.461318986790464,0.0974268783019962,0.00021450417537131,0.000394082311246753,0.0238246456343187,-378.463554776795
0.595224330575939,0.570350937730004,0.0989826074583659,9.67880127016107e-05,0.00630077206810692,0.021207588363911,-378.422710625357
0.583096665399752,0.554122117066382,0.142813637575406,0.000203930139080938,0.0018780951365771,0.0210699702532301,-376.513725120991
0.52083728909034,0.485355494610282,0.0748190659049535,3.18577724259647e-05,0.00122846114323278,0.0211199820891735,-376.707114439766
0.517941648090457,0.495006101323859,0.107333152387013,0.000148264023925657,0.00370590210712108,0.0206392975794476,-375.127291440972
0.473432760998211,0.446601190542849,0.079914867870186,0.000145332592963492,0.00115144975973069,0.022453331814644,-376.021109420158
0.670842735378319,0.642405536381753,0.0941354584685629,9.1801605614965e-05,0.00351524315493108,0.0209408554450698,-376.4766124239
0.488112036552003,0.465987257629054,0.0571288076702771,0.000127486199498679,0.000704128339576099,0.0191189670240418,-379.196371844459
0.588224725487721,0.551928917735737,0.106650081142479,7.2332816909384e-05,0.000857851137689157,0.0230838058038408,-374.230131549857
0.605401350627451,0.574579368832183,0.099872138719598,9.53996571139801e-05,0.00301015622945383,0.023128186234424,-376.236224018801
0.466172542084162,0.432101450741512,0.112185345066671,7.51987799913938e-05,0.00118360805862459,0.0238828154075791,-378.033131961876
0.56551768768305,0.525244404418085,0.111223585571693,8.48972400261135e-05,0.00335007417594513,0.0193877732937951,-377.121609638801
0.559157842032824,0.529976176976418,0.108871898510673,5.00986414017345e-05,0.00379455955474998,0.0175600983272124,-377.396354573847
0.557967003003725,0.528177922698259,0.0904881485015194,0.000223203804186659,0.00122511143245605,0.0187282672134681,-377.278732466936
0.528074367599175,0.502469850044393,0.0939125561726249,0.000165547986509238,0.00350203247409717,0.0195029015923756,-375.744049354717
0.556610075969744,0.524051127494822,0.144932388268954,6.22450555622198e-05,0.000432555795206933,0.0218450993757641,-375.814545045284
0.472568903271032,0.452971235151092,0.0804180635632251,0.000184773544582851,0.000809485364745264,0.0194634193803926,-375.717203930588
0.405990887771156,0.378142527322275,0.132023280739541,0.00015942904961826,0.00292393661475285,0.021683504254627,-378.044564734663
0.625714259003794,0.601794678895271,0.0818866960664087,0.00020490979377439,0.00308417799529959,0.0206225186124816,-376.771290568148
0.49226012094826,0.458502646789444,0.0798458746551053,6.70900810939543e-05,0.00221770016161706,0.0220692100485793,-374.978366143184
0.582466920557482,0.556156034087387,0.125736290943045,8.14782971610756e-05,0.000732213044442153,0.0188181660961389,-375.838852937751
0.493579266301869,0.468346073921537,0.0880891236534705,0.000120730106123416,0.00122515076297944,0.0187363457462404,-374.593201945971
0.61787924254623,0.589464866264413,0.10900524735577,0.000179076699628862,0.001527533090772,0.0179310949339377,-376.184932829433
0.565990422628139,0.547861645193482,0.0921239468909721,0.000254911053721048,0.000250387616112019,0.0206670993819469,-377.853588959385
0.445160424776876,0.414948224599402,0.0849994494683812,8.29386141274878e-05,0.00113123576480022,0.020126026777287,-374.403104054719
0.612322392198104,0.577202403395272,0.0966397284093937,6.97216115903924e-05,0.000671222377061639,0.0203584188078668,-374.571689827976
0.580043685169268,0.543759623328118,0.119345163287772,2.19555595979419e-05,0.00144005123506928,0.023042106038033,-377.504148041893
0.383533926468407,0.357822511894996,0.0895344964967542,9.85806084469133e-05,0.000702982556449113,0.0209894170708458,-377.551815821442
0.437752836162086,0.415639258469667,0.0845947354591303,0.000268905796830058,0.00397633955409357,0.0196559501260666,-376.891295138461
0.537539353949828,0.508073989006023,0.115194380842301,9.52799241533661e-05,0.0018279176310045,0.0213573657484594,-374.310396253298
0.440952316772236,0.409374445466817,0.115975004675388,0.000111039571438689,0.00119836798681731,0.0184339960030816,-375.573042576921
0.459658928537947,0.434018328234753,0.068396773229255,0.000169815473731224,0.00101332608850904,0.0217285049198763,-376.041571995002
0.479192874279891,0.447973892852513,0.0626898434548144,6.91076383225296e-05,0.000276494596453514,0.0181895618747129,-379.248805803026
0.458823833095476,0.431401106264194,0.144737781784789,0.00011024364748522,0.000933445687405755,0.0187805488571755,-375.986242366169
0.535276612860448,0.507581032595136,0.128579322282066,6.55601677479554e-05,0.00168892203823913,0.0206409336871711,-374.68235716692
0.443114836910502,0.417041486332112,0.0872602220606999,7.77038571562816e-05,0.00163832297284211,0.0208383710864273,-378.923407657597
0.526355020330921,0.498001568550502,0.12528639597824,0.000111403144417003,0.00113744839503616,0.0204544235665014,-373.340672217094
0.537466229811915,0.502484555151256,0.0983326397036584,7.18563992368801e-05,0.00188343954335676,0.0215512705374259,-375.079576399001
0.496996623453206,0.473860451395933,0.127075787806265,0.000117123897989016,0.000456415448981685,0.0209631456651156,-375.645932336057
0.488125664904742,0.463669249011987,0.0943548330394915,8.62319223054723e-05,0.00116709715790379,0.0232863432900567,-375.45624033759
0.375838548052367,0.350141400377817,0.121368692025427,0.000244839211330086,0.000521486556204567,0.0190225014990804,-380.22623237541
0.405930336543357,0.379423484126524,0.106846025915215,0.000161921111252649,0.000581471747671239,0.0222636872637306,-375.335256996152
0.50151693954871,0.467285110797004,0.120203249921149,2.28470239937333e-05,0.00158196311527368,0.0210156182506444,-376.731753761286
0.629548488976409,0.597071424482412,0.115319299884039,7.85058824787856e-05,0.000537813383230191,0.0209555425199731,-374.885543034904
0.600737338147855,0.589404035059529,0.0697053811561197,0.000204010024623796,0.00144830027836902,0.0183073546397497,-380.594830821063
0.45892563361585,0.43025319221919,0.112236955110095,7.80535826325437e-05,0.000819316756130582,0.0220450673212801,-374.12788055422
0.676679401287183,0.638655589026323,0.148359462314391,5.65204709713799e-05,0.000931064783542464,0.022076594768493,-377.044386781793
0.490217071582242,0.461341686820068,0.081058973637304,6.22902461192003e-05,0.000810116437053334,0.0191966837331945,-375.839850936587
0.583513319379684,0.548562672585326,0.0812418109235005,7.32221779474483e-05,0.000478428980816733,0.0178983679718727,-377.584439308888
0.519996920315765,0.490257749683883,0.0997916441599402,0.000104242295295229,0.000233443251813487,0.0224385683242473,-375.458059073365
0.568490008841687,0.533896223663018,0.0927565317278657,7.72393974767354e-05,0.00106340449842151,0.0210065032434583,-373.343134596354
0.467623875714918,0.443348532374702,0.112173492540507,0.000162641401174105,0.00311971750348387,0.0182976589454619,-374.782419199904
0.58359038495558,0.554951055160913,0.109166765786851,0.00018030448232311,0.00304466404181908,0.0221332049933743,-375.311591390777
0.391660136703433,0.364422790330266,0.10312878150366,0.000163874645220616,0.00121127293130742,0.0211118315353727,-375.157696250909
0.569039502773647,0.541270051293703,0.112069898716061,9.97289219612504e-05,0.00013398268198428,0.0255397979040635,-379.269460573007
0.476343081430276,0.448045325378769,0.111121731956163,0.000180206785768395,0.000550531647747524,0.0234203817029525,-375.412118376245
0.561861007940898,0.522285960708812,0.0790729494044598,6.4495597134114e-05,0.0043680816282216,0.0232760956620798,-376.491802710854
0.616812555137904,0.581207079680058,0.0775363279802845,7.03454792105111e-05,0.00193714062393707,0.0202846820092947,-374.61631392368
0.516757296037771,0.495127381320211,0.0642643326371658,0.000184565457341456,0.00177367357619896,0.0214226332502714,-377.598857335231
0.528928655684303,0.497793217050513,0.0910913871993482,0.000132895214808769,0.00309417682026859,0.0204584526725413,-374.762876959853
0.483516955949214,0.456743064937751,0.159433795691884,0.00013257308178119,0.00190098110744467,0.0204562933630929,-375.62910578102
0.502973683149314,0.478239460461328,0.136171437111705,9.95673247102592e-05,0.00202336655872444,0.024666702135169,-378.221751449352
0.584997707919805,0.553790670420891,0.115743595679282,0.00018356725921217,0.00212048074872693,0.0210579767361707,-375.141439812665
0.665913008923811,0.630578795140143,0.0751209384850304,0.000160781056085601,0.000721749681755509,0.0199575339724805,-378.127631505182
0.351616295157259,0.322112391668028,0.125113616203625,7.89180328933179e-05,0.00137322485640382,0.0180354534364699,-379.253892313098
0.509711044941823,0.481692355187612,0.067655904915891,8.76120916140834e-05,0.00143346674906322,0.021166862355017,-376.275623435255
0.559574732915607,0.533247548191731,0.0588821632088895,7.28098411377988e-05,0.000928976687972805,0.02041057087888,-379.305935301547
0.497717889671586,0.475881546905954,0.0876277601753865,0.000206062349815049,0.000924555916257213,0.0214943017298128,-374.451143957602
0.295251358934209,0.272604373101049,0.0792366546230583,9.05362788565107e-05,0.00201568488863627,0.0226705058351454,-385.524748904794
0.560629666607344,0.530844577413002,0.138739538001211,0.000143357947352655,0.000500867123353981,0.0215109920846695,-375.303517562395
0.544028575647097,0.505254004830421,0.105692593978942,0.000118861060021866,0.00173903210587097,0.0208338163344708,-378.676181243386
0.432531172194185,0.408458100772556,0.11111071732297,0.000302997512712794,0.00046037013791817,0.0237286894008325,-378.31612077015
0.5759849449733,0.546225902226418,0.0827151200557391,0.00011988688319821,0.000200890273497807,0.0181104765665156,-377.059624467876
0.503275809119735,0.46767269892437,0.0868360251000153,6.68303337273233e-05,0.00157190250773481,0.0215660653425014,-374.265510323226
0.42668865864774,0.393364687654476,0.0982373935933762,5.00230382038369e-05,0.00296270089934608,0.0193816028624825,-377.889427818113
0.510245605555181,0.493696641854152,0.108587616381372,0.000243857101079945,0.000821553677570711,0.0195852496231451,-376.362319899067
0.551492087787054,0.516856843510457,0.119748411965638,5.5241219884419e-05,0.00071297180251585,0.0220936348180566,-374.774058666559
0.494403697449091,0.46877781690063,0.0834618165947359,0.000183450488633921,0.00143852792498504,0.0215856222055665,-374.567515047554
0.583251155275824,0.557043274800091,0.114653435724114,0.000159058322723927,0.000769393130177402,0.0189772914725868,-374.681238939965
0.610308801329963,0.575367958526173,0.0825864780629673,9.59829968267072e-05,0.000153241215534041,0.0231756443570329,-377.43787539777
0.606404624795259,0.571505438318431,0.0970708103637686,4.81001932297737e-05,0.000194663486623377,0.0198093602604853,-376.853922485575
0.372244439196134,0.342808453571557,0.10572597525836,3.35892005352588e-05,0.00049338116451445,0.021170907793368,-380.724972231211
0.45018195400438,0.442774739691256,0.124849480091308,0.000263118826925096,0.000393099677209176,0.0222921521458071,-379.62324119073
0.512265169751912,0.489046868270045,0.128689171136977,0.000111983866787145,0.00187348348364304,0.0205469031652803,-374.752565248698
0.50596640594984,0.472725605680925,0.108048465286198,5.39204865392557e-05,0.00190561555940584,0.0174874294679087,-376.686667626067
0.559097111868956,0.538875833575833,0.112546100241686,0.000101815657526869,0.00164429642910939,0.0183867891892425,-376.749480731496
0.362349890021407,0.331908372930857,0.121632540843693,6.3895483311483e-05,0.00089641150979906,0.0210108856682849,-377.543436777488
0.721826996866378,0.701989218093635,0.0960251762179079,0.000149468164382535,0.00235151046483433,0.0204637615645482,-378.901175415031
0.511651546739202,0.476200538450566,0.0951315386795099,8.64529477797708e-05,0.000503651533308754,0.0211371528989372,-376.232385015975
0.493423251266857,0.466112074553239,0.10322737130535,7.54897409953617e-05,0.00040016874487901,0.0193285317315701,-377.070909751492
0.603418828940948,0.571867665536046,0.0927757891496391,0.000123430184003675,0.00390730462256496,0.0200473931739987,-374.734978502311
0.699121010227243,0.657134890372503,0.105452805859572,4.65765821917414e-05,0.00567945341039594,0.0209036328401909,-378.187884314964
0.618145438333122,0.580606501424539,0.098405165432933,5.95725662153007e-05,0.000598742830410931,0.019048998386895,-375.065583703291
0.518569944921359,0.49973102431126,0.121449178782188,0.000197428833660717,0.00386724630523096,0.0232775276893621,-376.728751427167
0.463212905167177,0.43998939906176,0.127894345904985,6.39899141201548e-05,0.0031477948126368,0.0213288152621586,-377.423268047004
0.637578633360318,0.609998740198597,0.0946756766617553,0.000162427481048481,0.000166090421643435,0.0209589113738794,-377.511627185608
0.444886351753127,0.423588147495051,0.0801972174186433,0.000180217374910529,0.00203977780021138,0.0198080276011932,-375.4614186034
0.585604961089796,0.547752388954961,0.112786228110752,2.63911186141112e-05,0.00300713231368257,0.0240156398677152,-376.988286177492
0.436489090663002,0.407890053137018,0.106534325571799,7.85651862466776e-05,0.00119130915499176,0.0202543729735001,-374.117227138105
0.448637440435033,0.424948616729481,0.133864824143938,0.000146833845239096,0.000639226281697278,0.0205876443628471,-375.728440784369
0.555835627446355,0.528989882260565,0.122754099784131,8.18400798192448e-05,0.00147827781328287,0.0219999124441414,-374.483757920325
0.419286526973065,0.392564985629389,0.109851764984904,7.55288692178997e-05,0.00060827438587757,0.0200308496780559,-377.062556950927
0.492971311984517,0.463026975506378,0.112636637639024,0.00013054872797263,0.00131468534183408,0.0214297024150711,-373.167933239915
0.446477014566992,0.42530514265528,0.137069421029204,0.00015434203628202,0.00147124065991163,0.0209465507163879,-376.46470755536
0.576929489176138,0.558708913708324,0.116621506362809,0.000251119389928025,0.00115166934113863,0.0192240837095017,-376.233050262365
0.587943666889884,0.550063298009415,0.13562284563463,7.88954050721316e-05,0.0013952441606875,0.0180485620329365,-376.80213748068
0.528301365767714,0.500861533716862,0.122211360517833,0.000120442085504131,0.00110194850688145,0.0193290231143074,-373.615085000603
0.496492245523175,0.463230526262192,0.102396093707993,5.71386194093932e-05,0.000164348607024993,0.0201446319103252,-376.166977769491
0.623340017813765,0.584874053284791,0.115171537639072,8.41909912499206e-05,0.000444678557013929,0.0204669913458062,-375.761603990666
0.537813788348512,0.516563480919971,0.0871906042778901,0.000153667526574123,0.000647412632730024,0.0213716016749297,-376.378566732489
0.591386199646193,0.578384355782829,0.121192608923082,9.75081419980813e-05,0.0030604771946247,0.0191071794520666,-380.497178191028
0.496860888196482,0.467317967920988,0.107590928192202,8.27308388814748e-05,0.000810042586972784,0.0197459636172425,-373.60057694493
0.478848479459612,0.452625029067086,0.111604718823161,0.000225798429854548,0.000391212108954631,0.0230060573514542,-376.372488154859
0.587131111878289,0.556644297916686,0.0725480737419001,0.000121300234659492,0.00156179454251894,0.0210317799624435,-375.94458473117
0.529731465415275,0.499856177672239,0.0937576587252106,9.36841041041455e-05,0.00249705322892086,0.0229254462897977,-373.743950059251
0.591470156455262,0.558096811788896,0.0935031547470648,9.67026470808957e-05,0.00322845785672669,0.0213497568639678,-373.861746225868
0.443935086386913,0.423286560449634,0.110415365113034,0.000218683247171534,0.000374335967990709,0.0184959579771773,-376.317124327359
0.49439141655988,0.467533435013378,0.0976210175437092,0.00017006387133367,0.000552370658819303,0.0200262666183573,-375.169179175434
