"beta","gamma","delta","rho","eps","psi","lp"
0.59789647865092,0.58386346858022,0.12917860129943,0.000234379731571324,0.000712427993491866,0.0208568602147733,-141.123367409905
0.445909180049714,0.407738007816694,0.0654165145556476,7.0814509215227e-05,0.00199281224789436,0.0217763322160694,-136.852456154783
0.424649800708587,0.389554323756911,0.0856152046877021,8.21957652214453e-05,0.00180342556052877,0.0185505068341493,-135.618943754484
0.518740783148288,0.471021635131279,0.11378077166343,3.46855679895014e-05,0.00100596682624001,0.0216229884130478,-139.012024522371
0.533917911085713,0.495933721083523,0.103439704775309,7.40451546165607e-05,0.00450600713505806,0.0206053282659187,-135.366468044953
0.494399130902222,0.450429053687543,0.105091097377261,2.8857206827264e-05,0.000304164672738838,0.0254362925180315,-138.695912170303
0.456546317652212,0.41831903996574,0.117467965526434,9.25645854688874e-05,0.00141165485818417,0.0231132273887581,-135.18211564272
0.540839676259776,0.49740574632556,0.100316524851702,5.58010229740141e-05,0.00197765052234958,0.0212357330108716,-134.737196495742
0.56463411877531,0.52277426509296,0.113811154594499,4.65571755656462e-05,0.00206379424724681,0.0210216064176181,-135.734586207277
0.47814691847143,0.443201341258078,0.115375372694856,8.3726624566007e-05,0.0040367867772067,0.0211873695500909,-136.857501086101
0.398639873861395,0.358851164764613,0.107740989843615,6.95291671114885e-05,0.00413059727340161,0.0230118354304468,-137.159565656959
0.517346770857594,0.482559735232337,0.190729985809575,5.09434325502489e-05,0.00430681262484757,0.0148971271045076,-146.951165821834
0.482069329030336,0.447221738432039,0.12363415632707,4.61787183140408e-05,0.000881369888217562,0.0200789835372773,-135.711294071917
0.539239251442727,0.50624975139123,0.103973929010608,0.000162118160296224,0.00147081895319931,0.0199944083902053,-135.380109202297
0.666957206947289,0.619030086250774,0.0923094792960643,4.22552383536798e-05,0.00364775810472694,0.0215126395016346,-138.23743475073
0.410851679959054,0.368164291254672,0.124479360247613,4.72869822866453e-05,0.00287964620374311,0.0216201029284632,-136.500948408123
0.466056670819518,0.436612726959196,0.11020554661442,5.80182572884482e-05,0.000823961340043304,0.0226994252389852,-136.874009442881
0.505356150965022,0.45308888905387,0.0853700490323754,1.64759325996258e-05,0.00466380184194141,0.0161076706673867,-142.355203938396
0.550693256269716,0.50791007732296,0.0936019217792656,2.7857489559698e-05,0.00102237021121351,0.0236887851502125,-135.659047911541
0.506153415365874,0.466037061231075,0.132779162802156,9.71529777355399e-05,0.00074634208966445,0.0226607623213917,-137.691862898452
0.580290105210442,0.540777738389732,0.0973944573953037,4.30162642971453e-05,0.00179695965514276,0.0209641632770091,-135.071534463024
0.582565093250316,0.551720750789661,0.0843599260761954,8.0108574935357e-05,0.00095886420011689,0.0196481649350412,-136.947468784543
0.50113304390798,0.462939665028528,0.141573859661198,3.51095942496331e-05,0.00338834170135513,0.019743993068463,-136.572783118362
0.56529336345832,0.521855352055593,0.116465539751207,3.2680977902415e-05,0.000944344091872776,0.0177429563981549,-136.970684619485
0.367420374691823,0.340183982993127,0.131435460284416,0.000110663396170244,0.00310053469814943,0.0189109942894205,-138.893489231225
0.481551687109897,0.455312856552752,0.115601496601601,0.000121118695997531,0.000822293731855884,0.0171957601485114,-138.376806034612
0.442801911124383,0.410716808985306,0.100522076410959,0.000115994121779613,0.000576316461341114,0.0179333545791677,-138.612074908816
0.559223520606295,0.503134004465342,0.0647424875427336,5.81060031423047e-06,0.000151524129613283,0.0197248727072054,-142.816050469578
0.512077346376464,0.471486203411558,0.143292575606277,5.56606578457011e-05,0.00423628217587576,0.0197660648133076,-138.862706422745
0.51075103037,0.481069413467077,0.0786644062688394,6.44576445502447e-05,0.00292784798577127,0.0246599196341509,-139.441770573029
0.433131347980354,0.405182514834551,0.117808464607306,0.000111369816332578,0.00143158997672619,0.0192131118834108,-135.762981542783
0.459266700251316,0.426467196595749,0.0761657675101576,0.000103787897711937,0.001559858274579,0.021049144676009,-135.194664140304
0.508916334419274,0.473738907794214,0.103366000500672,5.72705504150898e-05,0.0011716193498724,0.0221056900058995,-134.447000055157
0.542230388652701,0.501041386290692,0.0848547395244834,3.51297556660287e-05,0.00423512502890538,0.0212709953729971,-135.723793698575
0.431952000033952,0.384282269684901,0.110488274578422,1.96640783226971e-05,0.00122714895476037,0.0216662341731529,-136.5486730344
0.532820651164658,0.485148934480432,0.0569684304717036,2.44488631694305e-05,0.00105559744024708,0.0235885338596566,-141.062032116199
0.514722449281585,0.474882449540495,0.0968994848476532,3.87513083065168e-05,0.0017075995600286,0.0240230251581195,-136.055767715201
0.523173431711137,0.492082602107212,0.0919533308597107,0.00012551803266371,0.00212355517370133,0.0194918828056247,-135.131461515137
0.484018031625248,0.441006741027238,0.0902586271593436,9.41259053493344e-06,0.00370303634310624,0.0205662336379123,-138.592312201778
0.48896742712347,0.450065556532607,0.109841054972121,4.67047221445231e-05,0.00124109066860085,0.0202296435358515,-134.013995225019
0.602446130623203,0.562282781823781,0.0802689485943018,3.27009396318406e-05,0.0032331579808672,0.0217943199583903,-136.898051535429
0.583558518745356,0.546590612925402,0.081951307557212,6.1273434716437e-05,0.00156432847710752,0.0191068539504588,-135.927452022589
0.469509346948286,0.43817733233071,0.118734879575594,4.76794991515037e-05,0.00391087585992556,0.0212236594370063,-137.133367012891
0.575052399977447,0.541172997421374,0.0857636322657286,0.000213838222685828,0.00195367834968727,0.0181183096238565,-140.57320507088
0.510110983461725,0.475713098028001,0.09544592447436,6.56024849461567e-05,0.00164214583867227,0.0191306251750223,-134.642519518804
0.595975551179728,0.562068848631922,0.110143309010483,0.000252048762840544,0.000958499769093304,0.0193074491637669,-138.864082260744
0.424839173725017,0.385088628672878,0.0644832242001393,7.5257715736736e-05,0.00207665594597017,0.0205009629514221,-138.16087608009
0.411313230308512,0.379955843308844,0.140148084287386,0.000117235384422243,0.000226881957210287,0.0197771355283847,-138.514034513885
0.460758567336638,0.426694260701365,0.0985796532221114,9.36266764669918e-05,0.00367392377915851,0.0202568240788753,-134.788482254498
0.419959127155838,0.374485920208142,0.0776569531211146,8.56308669093217e-05,0.000723899986502384,0.0197008527895857,-141.330777277356
0.529029298954811,0.4905080180401,0.11797790616894,4.35820127576266e-05,0.00154079010616475,0.0186767339793376,-135.40304056542
0.546557753200008,0.507266418855269,0.112472754110521,1.87676379381655e-05,0.00038994059451705,0.0199037376064984,-137.159305533727
0.53062285642136,0.49908351469386,0.0835462646333242,6.10633727486822e-05,0.0024313733408845,0.0228054728026461,-137.441098353924
0.54437882379967,0.4925364783911,0.110780275379832,3.96253948150995e-05,0.00202748534547742,0.0200774616229935,-138.475594639594
0.516634324305477,0.49718959021415,0.0896866593546679,0.000155089625887648,0.00109777596975512,0.0216771533208885,-139.561566460671
0.490900483592831,0.457550717225022,0.111506527976953,7.31620692798904e-05,0.00224197624109315,0.0207955785563923,-135.009878714901
0.421494615102905,0.382866364011041,0.111004312322267,6.88986963800271e-05,0.000981509232707207,0.0239026085553228,-136.266987239809
0.574821531839196,0.531553099370076,0.0999063164920084,7.58239267745973e-05,0.000900819718885495,0.0207720704348879,-136.16664006246
0.338834237210653,0.30511895279507,0.131697651158812,0.000109579248818423,0.00101097265027529,0.0219705123562234,-139.064106251788
0.454661738849459,0.406160402948977,0.120083216885636,5.78532826650724e-06,0.00325061644597397,0.0226368513055052,-138.251875766292
0.546668369924986,0.509781095912151,0.115845611088601,8.3839691711174e-05,0.00115523682342982,0.0201621132422223,-135.44796418579
0.526875775900457,0.486459942527609,0.0898307812473842,3.96748637439103e-05,0.00150996734943205,0.0216067209648003,-135.06470027865
0.495404538357433,0.461967031139168,0.0974950960821039,0.000232975144487421,0.000700511507823062,0.0219098925360768,-139.290836703413
0.415666886442576,0.382034690714868,0.108435368893362,0.000103833299394426,0.00334406318056897,0.0190694188509051,-135.669544926053
0.483581234430522,0.438124122269013,0.120551563542534,2.09764092041668e-05,0.00288502552701107,0.0217974099937535,-135.86091958674
0.497403083338388,0.463369972558044,0.0996248780542591,7.23662827110873e-05,0.00266331280899614,0.0227717850007929,-134.808687536192
0.494971122265413,0.447775415235013,0.130108071995514,1.49107769982639e-05,0.00442326507472675,0.0207578484720268,-136.761229713282
0.504042385098424,0.463962646427584,0.134588008089876,0.000107369575422295,0.000703203537677571,0.02026939386574,-137.423548091072
0.471491183510331,0.437431772599775,0.113252090479193,0.000182545564939473,0.00200380730678318,0.0215235553914424,-135.666032623958
0.518071977388361,0.474513791950361,0.0860230289591574,4.56865946523942e-05,0.00180545354841348,0.0209344740548169,-135.3025996066
0.549155065071705,0.502068078598768,0.149434736231684,1.54053206639413e-05,0.000568677314237781,0.0251082965447526,-139.812507026697
0.441950264530892,0.413356508784812,0.100098398628095,9.06833331784629e-05,0.000391702661255085,0.017938507427598,-139.139814022509
0.415046459239561,0.388869357545593,0.0819057898835153,0.000180604780937482,0.00149835640929113,0.0218822636023848,-136.522020621696
0.372794634519411,0.343131862987817,0.084577833911976,6.31635382543283e-05,0.00504462656816229,0.0227832540740695,-140.050726175499
0.499315002373493,0.465455906292873,0.107863332934843,9.19870634142858e-05,0.00320350662324508,0.020317959503066,-135.420946722332
0.471322923371264,0.435167083865836,0.0781716926237041,0.000112565109813896,0.00123758405971208,0.0209203085374336,-135.548901628067
0.592897397749618,0.546515313541194,0.105830695585508,3.62288345412805e-05,0.00442351866449329,0.0173220885337168,-138.974689038001
0.605795051906689,0.577767688483317,0.110241693101581,0.000295247547745806,0.00240740216276395,0.0176822706688807,-140.110291550545
0.457318223587904,0.418745981275827,0.0748522695397085,2.0236222270106e-05,0.00289890757329706,0.0178937738155985,-138.504498139891
0.461567333910996,0.417944574280737,0.0924111560974489,4.76028606512241e-05,0.00321442274601055,0.0233779562170133,-136.774728357615
0.502319923183699,0.460733661258247,0.119933849566864,2.20425615408763e-05,0.00103447988656116,0.0206670870617347,-135.232358429249
0.68558602069244,0.647554906117848,0.110951356892491,6.00790274560196e-05,0.00232695080695828,0.0184915366393921,-138.174662478026
0.411782734623435,0.379758967001289,0.142032359314695,6.43506107633294e-05,0.000309101427341303,0.0206580082034249,-137.651436737259
0.474056554592743,0.434583246638852,0.104247085450576,8.03417012081409e-05,0.000664386942578873,0.0204507039503156,-135.954234597281
0.363916006069764,0.323435484919157,0.113161743478465,1.06019400371527e-05,0.00328322065248762,0.020271249057937,-139.69779502754
0.375039089378514,0.342392556697267,0.106974376364219,4.05721199016506e-05,0.000672947042245432,0.0237198436980811,-138.481619581673
0.40874941962466,0.378716707747943,0.110103030116069,0.00010924070536913,0.000635872259893073,0.0174279491904562,-137.362475383594
0.46062573488342,0.417810373049089,0.119598381768391,2.96088457286177e-05,0.000798302914413295,0.0213636068116348,-135.590679651044
0.474708785640758,0.439858229680211,0.114034429211836,4.21060973071036e-05,0.00523687201139971,0.0201831270766123,-137.247092388288
0.518522102888973,0.484030680102154,0.0954740691816132,0.000128211403422772,0.000900324267069549,0.0198717618007726,-135.882397659663
0.434384402819367,0.41446502114421,0.094141692333834,0.000268863074690517,0.00146179960991356,0.0219292877512456,-138.102358609915
0.519511939624633,0.485851152521238,0.09389370608571,0.000121420953999965,0.00189174392286712,0.0213950332988285,-134.490316235622
0.536682900410652,0.501246603209708,0.0803301764412085,5.00897728648085e-05,0.00123440747844861,0.0202526523295618,-135.449131364827
0.461934399192298,0.416883211273828,0.0936202899724493,4.13772942728072e-05,0.0015945142446808,0.0236629307868126,-135.836630674139
0.505778277406054,0.475056035212552,0.124136185223312,0.000147350906950883,0.00224420202739893,0.0211947212841498,-135.364788663037
0.540812095808645,0.50288156252876,0.119661682857698,0.000110440300260068,0.00237511771214218,0.0251609886067605,-137.447170464629
0.59582293311798,0.55610431702321,0.0855433558622633,4.4516201465229e-05,0.00258999823439969,0.0203054452168098,-135.966294605972
0.426360188184278,0.38628976167558,0.117744066786817,3.54081479925901e-05,0.00276080149726049,0.0222846861493044,-135.20896219929
0.440999201544344,0.400617045434447,0.0774017728041417,5.97205005560045e-05,0.000371721505214803,0.0223620101022285,-137.424046712122
0.414983631079354,0.379277825415856,0.105113477332151,9.35806188440846e-05,0.00114414110436749,0.0169684287782435,-137.912247221935
0.562821622245259,0.533311063738354,0.113701252226506,4.94032969338093e-05,0.0022818121481923,0.0219146630351837,-137.931756398148
0.582948059925195,0.528106048484494,0.0964219277545098,4.32767818638072e-06,0.00505269255022472,0.0220298286485869,-139.448261297795
0.685460345159229,0.636691020398679,0.135221101442235,4.74212040631944e-05,0.00300072141696027,0.0244319542571668,-139.463024083064
0.475528414357498,0.440279777051903,0.121905923609321,8.66265722415241e-05,0.00140901258298418,0.0251576612411775,-136.247180187549
0.445651831089984,0.403909249128155,0.0886356205388586,7.41070849540111e-06,0.00183383562004999,0.0200681957816448,-139.211169639982
0.484474912260275,0.447914444137248,0.131869456108075,0.000150365048565658,0.00494987169725586,0.0200694712618503,-138.809923974841
0.719772549498007,0.664963494426332,0.137915380110951,1.0867614638813e-05,0.000821940037679067,0.0249567906483099,-141.687707488423
0.645072141358495,0.606296433849983,0.0913041959308812,2.52156472228203e-05,0.000409025249629542,0.0199330630998285,-138.937122027493
0.445283939324904,0.409593932434844,0.10114830536561,7.04312991604486e-05,0.00228423689851617,0.0243539869977336,-135.638090697183
0.468698071204179,0.429975872905631,0.123750809394302,9.8922801256292e-05,0.00246344216386167,0.0206471607095629,-135.530277208845
0.47651387685799,0.445873249670739,0.139037870812423,6.05315808169571e-05,0.000466901070274755,0.0217482324641606,-137.295512465265
0.475215484534415,0.43718629777652,0.0801944083960434,0.000120386847251691,0.00299206915054488,0.0185641031607001,-138.097527880778
0.62779076419123,0.576411845456974,0.100709620676797,1.27842667933769e-05,0.00250716758987918,0.0226827631503229,-137.383425306676
0.462441683709741,0.425787283928225,0.122057811618924,2.29889795521653e-05,0.00239161551853623,0.021210535365481,-136.68198221619
0.571149706715515,0.540066061003935,0.0683206004122743,0.00016449320738171,9.48544811323845e-05,0.0222634746977063,-141.092296703757
0.601861217590116,0.562262172299637,0.109648010621797,6.30174319086358e-05,0.0008395347931541,0.0198878394972655,-135.684295659263
0.528206641554981,0.494433719909732,0.121029795930796,7.59169174259205e-05,0.000128288512067087,0.0223401830880155,-137.694517009866
0.546801413727425,0.505702781118856,0.113944916863223,7.74857874244169e-05,0.0015177130589589,0.0227666943574748,-135.178867524462
0.58679965523177,0.544372959964299,0.0902326106774039,5.96270527849808e-05,0.00152749780572947,0.0183184804035038,-136.356935098404
0.47003092874131,0.430583167775699,0.104063148152305,4.5557746378915e-05,0.00161665833825077,0.0196610212000371,-134.732495073423
0.519994497325837,0.474387453108499,0.0922105285993794,1.5093142418298e-05,0.0016824606172812,0.0190541895318013,-135.985527571193
0.699423790306243,0.661120757047067,0.106963827771465,9.45650144919574e-05,0.00122323309772324,0.0220710947006365,-138.283009915339
0.489550154470464,0.45348100079863,0.119261216824368,7.59101738664977e-05,0.000484236479655238,0.0205008093830955,-137.558045020053
0.597985473106657,0.569102186965591,0.096585804912435,5.7808244606335e-05,0.000879240634737472,0.0162528741805275,-141.919203364215
0.482070892608667,0.458535270561614,0.108958186426172,0.000262017109447225,0.00122173464422977,0.0218395244212653,-137.104976694124
0.515532842375141,0.476740731151186,0.0851437586278358,3.0662440751604e-05,0.00088932233922245,0.0201956437911168,-135.489577430129
0.464334713738377,0.42378999412844,0.130056828572855,4.94136724758711e-05,0.00224107787766763,0.0214769668691745,-135.331661491535
0.47511173231784,0.440887776307932,0.115109088801393,5.12906238968964e-05,0.00083903394330739,0.0235655176128354,-135.864178664984
0.440680473611967,0.405335467231566,0.0942941515745088,6.67625053485062e-05,0.00440283477477676,0.0226689401820459,-135.833364038607
0.554115869524141,0.522258354916471,0.0976752049979048,0.000153822818397821,0.000289749889418134,0.0261075940145575,-139.716987195398
0.494801208172876,0.446325630828668,0.135983294205845,2.68479013468417e-05,0.00271177884088809,0.0197402246369013,-137.42279507902
0.518443453557235,0.478018673280168,0.109686385664401,0.00011481769433308,0.00313232788689003,0.0210690920416808,-135.802157814476
0.562580944331843,0.518553497226903,0.0690361565639793,5.53082046189095e-05,0.00575562831946874,0.0226235628270032,-138.72197255875
0.475998729103963,0.4524503763528,0.0721240643292542,0.000160865251629269,0.0024462993580161,0.0201531437599982,-138.159907678469
0.44969857428221,0.405237134627578,0.0930298489269693,2.88423731666976e-05,0.000279507504956987,0.0253557474322524,-138.839869350154
0.5702938324821,0.519341220018503,0.102823474251834,1.58949410646914e-05,0.00042699174353511,0.0188056240046669,-138.064254286191
0.398462907496056,0.359909974675322,0.0908650581422665,2.92018082659084e-05,0.00165165654346309,0.0207106748309791,-135.727241444661
0.551017404497982,0.507877234496632,0.167183973359942,4.15150539882424e-05,0.00210720026194137,0.0208291102552966,-138.601914017225
0.442067737531014,0.39701181909907,0.0857851471555084,1.93051270536047e-05,0.00233082389199478,0.0196595775498021,-136.169030233375
0.622355117411689,0.584329333281904,0.114499095220535,3.0279040846936e-05,0.00312213444397566,0.0201995118832517,-137.728478280025
0.488337842783952,0.457178876032465,0.0897337586159939,0.000190585595636952,0.0048025974149474,0.020038911135175,-136.872448028504
0.630987265056738,0.586983192358828,0.0907500282826285,1.4924054796717e-05,6.95743173953939e-05,0.0196382804403471,-141.574594944071
0.497357890672553,0.456202236860825,0.0971075923319024,6.60326218681028e-05,0.00286742899607371,0.0211248087319058,-134.756303022641
0.498107909298973,0.461913519535586,0.107973437178716,4.25904022744431e-05,0.004111259310784,0.0179444423799213,-137.232391526335
0.502392700309369,0.47273397656337,0.0710658056318625,0.000101160113241229,0.00199971663720361,0.0197505648981704,-136.664225269736
0.569445998043351,0.537895132509406,0.140361045285921,7.22844996558841e-05,0.00108804764235548,0.0224944034037253,-138.402237652282
0.65612071904365,0.610998132089875,0.0823714746147864,3.96158062935457e-05,0.000595790158369475,0.0256956496692003,-139.700340561907
0.496794408423488,0.462688542383781,0.10622221833891,2.8272478448793e-05,0.000749288667160538,0.0213164236035505,-138.190224330739
0.637998535032644,0.60905503474978,0.0983682477709412,8.9929317195613e-05,0.000433565218259404,0.0181406995759503,-139.81029819515
0.526255721792845,0.488200045684968,0.0915005837679426,3.55676032201043e-05,0.0014760933258446,0.0199995562837413,-135.46576247285
0.464542747306303,0.417504464525303,0.115798198346697,3.66596576464674e-05,0.000786206459724425,0.022330070031456,-136.767721661283
0.490860586833939,0.455843197169732,0.129975059840873,5.84732758373309e-05,0.000583953534843713,0.0197704878320782,-136.588208481255
0.358213120047653,0.329126019978865,0.0750320511443818,0.000331392621887255,0.000659456490722178,0.0206791919467979,-142.169865411669
0.486323779558015,0.446236956593872,0.111526334453536,2.67830471738502e-05,0.000859447180688991,0.0219132112446275,-137.23847108832
0.505511638646584,0.469467103349336,0.0970937217960383,0.000113511392223383,0.00349031734824737,0.0234935197443096,-135.579689084661
0.542624980553112,0.493891760777393,0.104335557328862,2.01152544805909e-05,0.000275808259130474,0.0244150153554193,-137.951518676141
0.461886627066438,0.427338728596117,0.0873461472548772,5.97800263410772e-05,0.000395273327426777,0.0224914731468759,-135.977431142433
0.386995513880837,0.35066038752933,0.106905232400476,0.000106148585955461,0.00178649092363457,0.0185389821377594,-137.090091011059
0.430473100473292,0.39322859504965,0.101425868566028,5.7730242021566e-05,0.000732191421893131,0.0213093670058482,-135.150473075727
0.407900257355735,0.374021352865378,0.110701383051086,7.61443561808556e-05,0.00183824749607653,0.0205583012979243,-135.249733034422
0.623579471777956,0.598690058174784,0.0687714699251661,0.000137610402170955,0.00145773423964514,0.0178263210438258,-141.26926444727
0.449514481647904,0.415592291639073,0.113636908422666,7.95242880474123e-05,0.00157678669728767,0.024537828184793,-136.846254352407
0.344649275921732,0.319315243642578,0.136826996960091,0.000227672428797641,0.000324468537949656,0.0176918591280559,-142.370223492672
0.576727400107486,0.543515191677288,0.0873630783414001,0.000119627095776136,0.00459039456034549,0.0215822318781106,-137.269074927124
0.513037359717633,0.468512101668255,0.0739324916231876,1.32259080028465e-05,0.00221328082999841,0.0206290304059772,-136.824654384689
0.380585112020457,0.371996237054185,0.14353333848941,0.000235223395548845,0.00163175703594297,0.0209397125528662,-143.647482145913
0.378013853435167,0.345535299674684,0.0814341818626467,4.59311796961583e-05,0.00117820168334624,0.0221123909157657,-137.513793457909
0.374924904952262,0.35589969464105,0.125274411647281,0.000334150993586411,0.000487441693768115,0.0210683293967665,-140.271763445959
0.472862883566877,0.429477433426033,0.110948002299152,3.63448526178903e-05,0.00215713544592727,0.023243858036906,-134.866019438969
0.528110507757872,0.484972494480251,0.0919211408726793,2.54379541036784e-05,0.00193022134568929,0.0217498411495451,-134.531763705033
0.408457252570238,0.373687356089024,0.0926997006076467,6.21107574907002e-05,0.000804607759294827,0.0183651558486721,-136.106875384449
0.48771212119395,0.450426626447362,0.0874863979270635,0.000137740476385361,0.00312659601952108,0.0230811833600864,-136.004320391931
0.455305553048003,0.416014220788126,0.0775693959700298,1.58631731313439e-05,0.003518952114728,0.0208281079970465,-138.177062698245
0.377057153598166,0.34493434955503,0.116743873212457,8.83217948133139e-05,0.000623654718062627,0.0209509645766292,-136.154712397683
0.497594845595301,0.460267996830096,0.0654571687117784,3.19559710550889e-05,0.00116073136391549,0.0203375493831944,-137.235907301916
0.475723683877684,0.441195580011493,0.0943172705472481,3.75391580729817e-05,0.00249302260318267,0.019146049905313,-135.93874430183
0.367486353588546,0.337398742742346,0.0857688482604421,0.000107757375897659,0.0025613242667831,0.0249492663473595,-138.648659916593
0.399830541944939,0.35835698106893,0.117548383882244,5.23395595609535e-05,0.0022855995442622,0.0225022038607142,-136.378578822759
0.529837863554712,0.498777805419742,0.0739087138455073,9.87292686324747e-05,0.00277752496692024,0.020182397949384,-138.508243653484
0.435076756702625,0.39464402420335,0.0999183762267394,3.43449978222725e-05,0.000746924280318117,0.023890917112327,-135.923988728882
0.403574950868691,0.370517330597016,0.112943971494747,5.61065230324403e-05,0.00201361878698947,0.0206095590932453,-135.311509944074
0.412235457065735,0.378659896216357,0.112564892057241,9.10464963845849e-05,0.000523591702058649,0.0181114007744118,-136.881261189704
0.556539234431948,0.511738613876096,0.124415493062621,2.58553692784087e-05,0.00258052498576539,0.0248933057676797,-136.729908226916
0.425526176148265,0.387324433826892,0.103924200508538,1.72381492775677e-05,0.000498224887073878,0.0253401839084855,-139.928931787744
0.520934203778513,0.482642163645601,0.0968646147487453,3.55879377248256e-05,0.000663428881296096,0.0198388641250015,-136.486449403943
0.421442227497078,0.379711869539561,0.0769399291086438,0.000101605465279923,0.00107669036299551,0.0208707893843477,-138.665243085317
0.562259707208244,0.526341872665953,0.0762308887133182,9.93998898797041e-05,0.00255397572785436,0.020376020375068,-135.989487690327
0.397848325120726,0.357612030754418,0.0852550362370898,5.2311542587161e-05,0.000576826672437744,0.0175005464424601,-139.009060962872
0.639477824812262,0.611505053747906,0.1112791579116,0.000169217574898341,0.000619203237120237,0.0234445587083655,-139.120349960306
0.526569333194728,0.493279647594635,0.0685598587881213,0.000233873668094125,0.00261001070807401,0.0201778505850011,-139.192544044506
0.43945284081407,0.400835278741676,0.0938119407652141,4.7122266412534e-05,0.000730632417493429,0.0196859000078759,-135.097613311907
0.465773197739781,0.421907560981589,0.121582420738675,6.06398500661274e-05,0.000802629923861981,0.0216347229939857,-136.580869671513
0.61862479573825,0.57122298162075,0.108007000276056,3.22022943240726e-05,0.00312228822222967,0.0211526742171873,-138.213255195597
0.547597907300909,0.517739380114537,0.0941633711016231,4.45672851507632e-05,0.00124028813997371,0.0194427854783922,-138.116576852082
0.385869968532087,0.343535355748809,0.0835345701907709,2.30083335485216e-05,0.00223400208256627,0.0193355047384164,-137.334397737399
0.548330951511573,0.505548149413107,0.0813073626010162,1.9881521262662e-05,0.00138672782104918,0.0179477161672365,-137.353089891614
0.530208698816784,0.489108309482522,0.115829234274624,4.86614255841411e-05,0.00175055576881673,0.0233099030319092,-134.816235202854
0.433585526162824,0.399100668075501,0.114367391445501,3.77254468237095e-05,0.000725929472792214,0.02405900480949,-137.041507515859
0.350211335697694,0.316802134269082,0.0953677303074733,4.86271396063824e-05,0.00395927783776421,0.0224167086582892,-138.231436480715
0.594276466290805,0.562766399795811,0.16436485565547,0.000104524709894181,0.000606219321789842,0.0205211524838583,-139.280236356292
0.480561343325157,0.446486946456712,0.108291720909532,8.50132730405184e-05,0.00240136183956947,0.0182131742623408,-135.193712768724
0.465204923814846,0.429426239650777,0.119549302633311,0.000100233728515749,0.000677696487051723,0.0235203623428185,-137.939106222169
0.449400391752799,0.420356527498006,0.126333169681305,0.000235214812194768,0.000909206394822293,0.0188562290297804,-137.884672346952
0.371550487400228,0.337463227987699,0.0936166392793815,0.000114589563614541,0.000985308917391364,0.0233676101805872,-136.790005467697
0.656375138388403,0.605530326951361,0.0866778205502292,1.52944803186347e-05,0.00444128066366154,0.0197182546377089,-138.384466586081
0.604292999953539,0.561117262061273,0.0873884101461883,7.52796607285238e-05,0.00167704707654526,0.0215558283970571,-135.778223191697
0.521063349377196,0.463135262328628,0.117728662091151,7.33275805862334e-06,0.00195510256598985,0.0200384308276881,-139.653700840571
0.428634594797968,0.392764195203057,0.125494584565407,8.37365389869187e-05,0.000477355884931392,0.0233041310142924,-137.506506485616
0.46571214237841,0.428153019829268,0.127450590945447,6.20432724925983e-05,0.000979810464005347,0.0174028982642627,-136.807666676938
