"(Intercept)","avg_n1","reciprocal_dispersion"
5.03504791770321,0.00440208116559716,6.04025483146882
4.98411908957204,0.00494072824199708,4.82685044885726
5.14580578729285,0.00889326983844579,2.80205450970535
4.9927610359391,0.0101804143894673,2.27112306982373
5.47822834773532,-0.000107015838961859,2.94440801795844
4.59270427449322,0.0131507186027631,2.24224484119307
4.83931059760307,0.00883433792669018,3.94188086521892
4.88472586348542,0.00813877679287703,2.41380707272663
5.31871296992742,0.00456300430464006,2.37308775212644
4.85741062481252,0.0094550807200002,4.2228190091567
5.01708496446258,0.0063988729531123,4.33881483513927
5.24672902162643,0.0030471976660457,2.97458170313465
4.99265627729628,0.00727639754465925,2.60361033534806
5.26426895704763,0.00305429233637102,4.05412552243591
5.27458564487076,0.00558688374724129,2.3049366080792
5.23876936824459,0.00512719277192833,4.40421643435056
5.07495885465741,0.00558026334584863,2.98728823880959
5.10119915588926,0.00629216924849203,4.12528493517484
5.28161166153061,0.00278153632031533,4.86314655952298
5.40513404387333,0.00203230637428479,5.81156746527489
4.83562664551692,0.00922452499957474,4.31044132234829
5.61700786020548,0.00194564191173841,3.2152610029675
5.22608278289428,0.00564068667035141,2.93118254239022
5.093100817989,0.00683421995814038,3.04200618627779
4.96963130175182,0.00627104635882202,3.68239383530468
5.04065564737374,0.00474590324186925,4.12013011396627
5.01700946909297,0.00712804503196261,4.07716457112499
4.99463791055645,0.00669491061466459,2.9223999972686
4.98291416856379,0.00763018341877209,2.93310207752669
5.01133654570857,0.00829340525176042,3.53013288214105
5.0474466070535,0.00465877914353171,2.17145420316912
4.88548533473796,0.00786715789304282,4.69486539031081
4.96432357158405,0.00741176379522573,4.56961592279786
4.97964374901822,0.0083108502110937,5.90393465556651
4.89459544334294,0.00976277954110129,3.54587290285928
4.85888340110946,0.00610062610794577,2.65379672249237
5.12011259411813,0.00472334583794235,2.92855611002379
5.27987295744043,0.00417597826985216,4.8423538890021
4.86848263730737,0.00834441837455967,2.17634255685177
5.17959096824135,0.0060040103615465,5.85574533513151
4.88665042303982,0.00745530162569748,3.68384346762515
5.3310909222309,0.00422543978642793,3.7047786575011
4.84417785899829,0.00767063494425098,3.03542610394411
4.70843130941703,0.0106051174764355,3.16946482993145
5.52039144481838,0.00269941896059276,2.89487032880411
5.5910324559014,0.00203132494562614,2.72545290091204
4.58879820173807,0.0108204440525454,3.54300449682954
5.61167632875679,0.00133592061644782,2.92825873021049
5.03027610841763,0.0057937125043428,2.58755338267349
5.27039498159001,0.00492525182056369,2.28657819110253
5.12139914158189,0.00476851881524157,4.14553285057538
5.08965863828075,0.00723542615213927,2.09630607947752
5.21436042510878,0.00404138256779409,4.47710835772278
4.9589590924668,0.0083899740918157,2.47578513546942
4.58687927751463,0.0112376150948357,3.06973090469709
5.55949660749695,-0.000666440539145861,3.44162309158421
4.94845072710776,0.00729945408993573,3.79050547691109
5.13434538084212,0.00502191221247393,4.2018904515592
5.1803094312886,0.00499992126475645,2.88971118389707
5.01952382773922,0.00496390084805387,2.95081797412235
5.00459623504908,0.00838627058208814,3.77438904662958
5.21635430359399,0.00367139856572654,3.26877113673821
4.89947296799232,0.0080103590258101,3.33683596313513
4.88540498976868,0.0080305289366814,3.91952899620143
5.0474166651312,0.00579854639656378,4.13131224984721
4.86686117507216,0.0071276291185539,3.49282307406056
5.24121897466792,0.00210514392400842,1.44916092261134
4.90873238628292,0.00997410571027627,6.19741576748981
5.0461909663902,0.00731634354383332,3.12080295698651
5.24627222341344,0.00599626170528138,2.94960525659923
5.0930734060866,0.00703183249800156,2.70378879594292
5.05661384595681,0.00637569427041941,2.76977087128513
5.0956099677405,0.00404982512225733,3.78036518464681
5.391279601646,0.00423597762148146,2.28652935904218
4.78744420115537,0.00860485533072186,4.19300434131468
5.29366493673661,0.00501883637373538,3.93324490210672
5.17800033629262,0.00521481084200277,3.08030267402154
4.89363694077042,0.00699342687499112,3.51608852872526
5.31030443348244,0.00472511639419878,3.27005271958038
5.34089847254692,0.00399734774463989,3.03658240863431
5.00894720418321,0.00791110304341223,2.78579332720761
4.69599747454775,0.010765262571873,4.70300466595634
5.20118809137667,0.00483417362569984,3.43948776028955
5.01521963034329,0.00736702170624578,3.21372290715898
5.08485195901194,0.00712270852834573,3.46541873649614
5.33172972412744,0.00334578875550598,4.15009482702211
4.77234256191269,0.00955317273205019,3.29062980027461
5.00628217546234,0.00402596340470646,3.46802441641558
5.22440155906378,0.00489365951309685,2.76529248061488
4.97153340788214,0.00738386715566852,4.25056060669409
5.26045649621317,0.00545922472454455,2.18654597352051
4.82328296783459,0.00934324658458761,3.82886464728727
5.05367913756741,0.00540674375694748,3.13800841723712
5.32431568045757,0.00285606161535402,4.49534839977031
5.19480227807369,0.00587249037056305,3.42969466137959
5.24820302356063,0.00494579926992603,3.60387197467249
4.92911823505008,0.00768055333753113,3.33826746885264
4.75248964813213,0.00993717724879034,3.89021223949456
5.32732411033487,0.00302691644762029,5.11047585504103
4.94102180619009,0.00856881538171685,1.94897655641936
5.213299605209,0.00731117351654798,3.31884937140165
5.25911319216066,0.00383220000196718,3.80883360385768
4.89382724100665,0.00871121890492046,2.75516303167971
5.05183361651822,0.00657861339231364,2.45559779736411
5.23668847720545,0.00518858520280367,3.4335190813274
5.29259435569752,0.00527236446914073,3.82692104232845
4.86499415370506,0.00688101231703495,3.66617708922801
4.911217187289,0.00652393833183774,3.62035613245008
5.17383898205336,0.00452662147286673,2.14170777257567
5.36182977967903,0.00373710193219505,4.16523695896892
5.27806465403794,0.0042037750382198,4.0447191812707
5.2077343558119,0.00316601763762026,3.52874715021878
5.07427102031919,0.00790652857566583,3.12263335847639
5.25622182825675,0.00268246500489418,2.71595666742155
4.79508741181562,0.00971549864375408,4.07789151566098
4.98637403527009,0.00720730010572995,3.02601927206698
5.17103620938318,0.00443302262079951,2.79356662903519
5.05186600295543,0.00781789860666263,4.1496748892145
5.36026990843943,0.00208189339596232,2.44932548404207
4.95305602747303,0.00891712500444853,4.62011960685609
4.81976903767007,0.00834315166756223,5.53549870877309
5.09634340884296,0.00561278543817217,3.81396589360959
5.07068683817677,0.00636750093950847,3.36949668371903
5.00827722760684,0.00572056156816798,3.87287792054115
4.94838540167822,0.00820776148765274,5.14459664498359
5.11544249983742,0.00625166016992464,3.68051387721621
4.83773601503681,0.0080261447200455,2.90156848425652
5.23751888788826,0.00471316146164935,3.00177813726598
5.35021868844282,0.00227627752072769,2.07352684310706
4.66668670961324,0.0114834724459672,4.77837496628845
4.91891756595256,0.0080956896550633,3.24979270379847
4.87048332021917,0.00935782855203996,4.87015926080569
5.10849190524889,0.00846345829391613,5.06126492940202
5.17090299370407,0.00864853656405943,1.90317833077509
4.64790242073674,0.00974721779259624,4.00830948762766
5.25507562047924,0.0076351776220705,2.14017842724773
5.03876874441734,0.00877865692704094,2.65857550885053
5.12239978803857,0.00707238664857132,2.87556723685313
5.15050455200718,0.00399511819422236,3.39901510862541
4.91028147625399,0.00893988216997278,3.09692856318341
5.19296705974353,0.00378707658828203,4.21926514798076
5.13991074063456,0.00514796918119069,3.47080771938278
5.29033844857899,0.00295788060468155,4.03905680810024
5.23327246699223,0.00367257867508414,3.57024112528984
4.91733165251066,0.0081714843299187,2.51783330004256
5.2743531489117,0.0040273555775497,4.12594169497442
4.96750714978643,0.00750088409278151,2.53622307741931
5.1906566356864,0.00571763792895409,3.74116006023618
4.91491304314796,0.00745621884893817,2.89923809654286
5.05949261923056,0.00737410796413792,3.75084294838308
5.1175461631452,0.00707887466007002,2.86739619889459
5.02607386360953,0.00532551937604354,3.62442460168574
5.19433993063646,0.00375532782073464,4.05302215680107
5.22830759913586,0.00383493512983542,3.77527725722872
5.07291265785718,0.00676462803541986,3.27707279343764
5.07291265785718,0.00676462803541986,3.27707279343764
5.24000868355165,0.00366694601100447,4.08085773948879
4.81713592177241,0.00838497563700089,3.29607537186364
5.2653692095008,0.00362041726975499,3.19199530107942
4.9291121824866,0.00849933878489784,3.89868317303823
5.21729445341307,0.00386026984291683,2.32487326654262
4.80792576568622,0.00953104705543463,4.1001256267728
5.38454351768886,0.00215815169467613,3.00039789060951
4.88012918185146,0.00977096840797715,3.59005438178632
5.19252499724366,0.00200070123945292,2.60109874618562
5.05042758175292,0.00602567858231381,3.71082376389495
5.06865075381458,0.00585731562407047,4.10069584516026
5.28639338014093,0.00489877834898734,3.8753265794852
5.25843555536827,0.00495570470320427,4.96444990203706
5.29010395642895,0.00299778572886751,7.85693817895072
5.08749379364912,0.00667664104839202,4.23039535238641
5.09964621350398,0.00530095741467832,3.84016686150517
4.86857672078717,0.00924826571004223,4.18610295115884
4.83022434999666,0.00979308183486922,4.23476568298336
5.26099546160313,0.00467023513166699,1.96438158199744
5.37830751040226,0.0033585862000829,2.47240208743015
4.95745468846332,0.00510003038465065,2.56031595774962
5.64874755207937,0.00264189537330485,1.39176592784387
5.27060309963366,0.00542494050358309,2.08027392577017
4.81679251803908,0.00702063397190906,3.37548134721716
4.79303878686105,0.0079341734209147,1.81249415942456
4.76830960523812,0.00881054799402991,2.40218699779135
5.32500125436839,0.00366625599812755,4.00286603771308
4.86585387540172,0.00751891865701341,2.19085746373494
4.97849521199817,0.00723348982858988,4.25634981414486
5.33896247260457,0.00560063580567862,2.85610931416976
4.50677619198529,0.0121836453851914,2.74071744146188
4.63864750538008,0.0100642034995239,2.87596243955195
5.5140780302174,0.0018241410353796,4.02183206158799
4.72155758140671,0.0100577230946783,2.74302806100683
5.33125934380676,0.00297418292128315,2.92724748956596
5.24523460567723,0.00403376602700578,3.94712615810509
5.13613499331861,0.0057694039157488,2.62125853862095
5.13706641560374,0.00543833523957491,4.61255004322139
5.04986219728466,0.00586564641114273,2.44894211568036
5.39191766446775,0.00338219249248753,3.93301116769006
5.30783921997149,0.00469696270135605,3.3258107693644
5.20194390301373,0.00369434847589733,3.59501546466453
5.28577862038579,0.00321960034332641,4.19415191164076
5.0472039065516,0.00536525312248369,1.78224867614889
