"beta","gamma","delta","rho","eps","psi","lp"
0.469485040689846,0.43338123786725,0.0505435378851312,9.3950585590048e-05,0.000311952170208909,0.0210743838508685,-745.62226710015
0.465501521912477,0.428145980979164,0.095297997131968,6.22004850456015e-05,0.000680409173851936,0.0193482786376714,-739.909558244073
0.633425394784495,0.588615430410571,0.0793090190797502,4.30875729203513e-05,0.000643393754154455,0.0207976139854892,-742.116470010044
0.44542666403435,0.405047254571293,0.0880420954039032,2.30862887511203e-05,0.000959764778386308,0.0220036801775754,-742.902360128382
0.536697904158497,0.49834936312736,0.103154274423049,5.54646845378802e-05,0.000209575694975709,0.0229193278702896,-741.837731576166
0.432225469245152,0.399859653739922,0.0703253514288817,0.000131786138526395,0.00100548849158147,0.0193122639474413,-742.373134494648
0.635763943485676,0.587357031155313,0.106843898847709,1.37348196681959e-05,0.000921726839400807,0.0210951160852199,-743.862274556382
0.603710560543226,0.564696475558048,0.113530781715095,5.04316330592041e-05,0.00104073113790093,0.0190535976775477,-742.536533633169
0.485293853805899,0.445201159644729,0.0910844467093276,3.77662551122262e-05,0.00319751214676785,0.0213320724017035,-740.652359015528
0.477390537474721,0.445916608204332,0.111988066719392,0.00013561862452977,0.00099402946917784,0.0232291847518085,-743.066142670522
0.503474429852273,0.463805220750472,0.0863298502690731,3.40702333493292e-05,0.000276922246674807,0.018710622997404,-741.665357808471
0.436572348273639,0.401706634270107,0.107646020191665,4.53991850110043e-05,0.000775804834239849,0.0177909143708478,-741.325108193407
0.632874089883793,0.596369284204342,0.102778070893612,9.59845943463881e-05,0.00213439381288813,0.0225851843324947,-744.638358490064
0.476739146126066,0.440595552616211,0.105353529503915,6.38323202188065e-05,0.00188031656548212,0.0213689747077217,-738.995854920581
0.479153247551272,0.442002577534268,0.115904715590015,5.25170875291133e-05,0.00200418307258987,0.0200932691144147,-739.11069297389
0.661956033298605,0.611602281050583,0.110850519832454,1.68913592414369e-05,0.000517932900505981,0.0199032508750397,-743.0546279379
0.473736872614403,0.438252026173508,0.120960217126642,6.83809161650011e-05,0.00180147981241373,0.0192409723956206,-739.385260107694
0.501466419393799,0.462705455091895,0.1450232184514,1.43928583788365e-05,0.000713858602553533,0.0185255899759774,-746.214608607362
0.482178105414074,0.447318255678294,0.150946418918814,4.51578119135407e-05,0.00228976968331696,0.0199355201430966,-742.432002863965
0.506156967078069,0.468606470243383,0.0917236263839637,4.48256547361056e-05,0.00297626124882116,0.0213530607018101,-740.419703844423
0.490296813976011,0.450679870838417,0.0931746765077066,2.78337577112066e-05,0.00154305964026454,0.0204713127055906,-739.985194514338
0.45887646292959,0.428377930782109,0.111003364674963,7.82791243596811e-05,0.00333554834790423,0.019478412169699,-742.86599230561
0.58390042249786,0.53148123714871,0.0828352804756906,1.78545260026786e-05,0.00200001425184908,0.0186877065847424,-745.736281635585
0.548518383808637,0.511124074008008,0.0999759975132981,4.39200532665235e-05,0.000347168665085383,0.0227927429868456,-742.934966137939
0.532649303382138,0.492793225867041,0.127157275124962,4.80976568394622e-05,0.00231457452661384,0.0218451652864723,-739.8156700593
0.525686319456389,0.493664271661877,0.104790122726803,9.03265733309806e-05,0.00186101321418993,0.0189458251066281,-741.508674240394
0.505085553897929,0.467118395991097,0.103040366248601,6.81933088655579e-05,0.000319703920454697,0.0204674126245338,-740.592734017242
0.486782607936361,0.448767335238611,0.111749990453072,4.89875616844925e-05,0.0044089379982627,0.0171191390418474,-742.859462869394
0.473346449690193,0.436814842120538,0.121554341927662,3.06721835561954e-05,0.000653928071859697,0.024291200949323,-745.331783793916
0.524739871182703,0.48022906233663,0.0941742361929439,3.1728357952954e-05,0.000100307845377046,0.0191764541851793,-744.607001212646
0.558977890734778,0.514864509873106,0.111420404512095,2.56333664731248e-05,0.00144073971490385,0.0197555119550342,-739.681540846456
0.548312564876029,0.50672422334099,0.122955580512816,3.38386050369805e-05,0.00138346086108666,0.0191965538021573,-739.606778298652
0.417684983827421,0.387757054467758,0.0740393964388635,9.5522021498262e-05,0.00156470096632691,0.020749475167699,-742.642040054007
0.511000765688017,0.469393287324487,0.101119134376635,2.82603917288184e-05,0.0018278377923463,0.0194169154346587,-739.529900285129
0.391459807019833,0.356635377536773,0.0896619076518631,8.20724055434542e-05,0.000830783795679813,0.0223121809896908,-741.505992188778
0.498351130949889,0.463421568842617,0.0941379107197479,3.35761907714714e-05,0.000840073084783558,0.0184794100728188,-743.915135143415
0.46777155214415,0.427206545799205,0.118304894210482,2.35061770001306e-05,0.00128132648251138,0.0229163816587801,-741.637740705241
0.513064948033926,0.46605134796263,0.112670028279424,2.64142453326858e-05,0.000719836921739901,0.0223456940694939,-743.985847047725
0.425807058287847,0.385968989359608,0.100635630961651,3.1533478858298e-05,0.00130320499219108,0.0197340123100291,-741.243056012717
0.60761738182149,0.558606860881795,0.0872220417494093,1.4803109109636e-05,0.0010990519336865,0.0201685837296301,-741.743705967521
0.612476591633574,0.562161131191091,0.105071078262761,8.1111219761959e-06,0.000413416134561697,0.0166073839328779,-747.717107644604
0.348551352952174,0.31314035816503,0.0982545975667498,3.37938616786262e-05,0.000657170729890901,0.0186342234792489,-745.201120427501
0.564830191936436,0.532190027121244,0.141210951432053,9.57014451598794e-05,0.00137714341806883,0.0200241376330395,-743.842292015697
0.515236055634914,0.47819929285999,0.113452075798617,4.60253299291056e-05,0.00239633582118402,0.0200331303942301,-739.83083803177
0.451686165494053,0.418292194807174,0.0635777509528374,0.000129631479876343,0.00055355159459293,0.021512241394658,-743.558826522016
0.589248068699103,0.544472981659616,0.137190059689693,2.24215917766133e-05,0.00185100086927762,0.0194108883556862,-741.176132765345
0.497429999968745,0.46495874770847,0.101313924328453,6.22530258795646e-05,0.000255258678196331,0.0200145811784926,-742.698244722027
0.524138563922292,0.484279942831112,0.112215424490458,4.33663313286556e-05,0.000958996047027331,0.0183984583174289,-739.792672578135
0.449059345665819,0.412391187090028,0.0914049385520452,5.74859482701653e-05,0.000316108645639634,0.0219420476375964,-742.421441486719
0.475516586558626,0.436984903176409,0.106124674122174,3.13618351733617e-05,0.000555019182738895,0.022214475090183,-741.122672733463
0.599496953487971,0.552986326738799,0.115868201424793,2.6398236534854e-05,0.00197207612477631,0.019088150496283,-741.081155975538
0.424165137467528,0.389150812263937,0.0865958155694928,7.78950663489113e-05,0.000793842781050105,0.0218795794544321,-741.625446755855
0.437152962800398,0.402044136579439,0.0785608095239307,9.85060842972008e-05,0.00279546289581767,0.020828404585733,-741.682217082015
0.377655571604171,0.342636745391819,0.101448530692352,6.65559979767901e-05,0.000749402466237637,0.0211373682010095,-742.516899628342
