"(Intercept)","avg_n1","reciprocal_dispersion"
5.44141843074757,0.00941717246647357,4.70783407660355
5.97047161173291,-0.000860348504527986,3.91723102571656
5.47547513340401,0.00297198142884606,4.58549037797551
5.37980547275462,0.0107583117117035,5.30958719999306
5.66447482078533,0.00162061010538824,4.32864985948081
5.69891180509368,0.00412394789109199,4.0701125550742
5.50634623804175,0.00922836440924212,4.75977761884963
5.58429280683705,0.00562220382824904,4.50905557699967
5.63857277748486,0.00247198501196881,5.90452549240187
5.75795784610801,1.68975481092961e-06,6.12167045968922
5.68697846493228,0.00197303706692898,6.30722722865188
5.60266132545603,0.00465502804777485,9.64967445662653
5.4131828685082,0.00582031556839437,5.45703186469451
5.70955383010413,0.00242181738816624,5.90479170763536
5.61575871914852,0.00414491853545925,5.8609378350175
5.37392126843214,0.00650064887528552,4.05168773718702
5.44593072220406,0.0045996026081129,6.63296113042417
5.41887857911833,0.00589051521146069,7.11896521905648
5.41691808567272,0.00540637933899075,7.15003608990504
5.6089212559396,0.0061799695696257,3.77096096742884
5.34308165400778,0.0103791506552871,5.06261233267537
5.44640313109651,0.00772314648498528,5.05894187605149
5.47816960248602,0.00775687679325332,5.10309715811656
5.62125127080296,0.00429925833550092,4.4867719706448
5.63756740692504,0.00297552174077701,6.92935250181558
5.59403488640326,0.00192445570106683,5.73348357697258
5.58003015581705,0.00377844529944376,3.95816929500652
5.52688665594951,0.00846306152778741,5.33426779182931
5.63199532916461,0.00350396235316398,4.28746181355649
5.09534643363196,0.0143872577084329,5.7036034579044
5.52477397505167,0.00800427673506669,3.02209410842236
5.68846748226913,0.00238975993193242,6.64137437028284
5.26351505460715,0.00866435648344665,3.70198040385216
6.04093444183291,-0.00139916992878868,4.46564172928554
5.58647827188044,0.00404907795056565,3.76939727398912
5.68826855247424,0.00435311756393719,6.13332764335374
5.56667169710559,0.0053614690085396,5.92825677413591
5.44105143417991,0.00622251760996413,4.81495070373503
5.63337385267567,0.00360533669367869,5.85146261487516
5.82051292944566,-0.00265553089885512,5.18624124438703
5.60405679374966,0.00395627708838987,3.99283433494916
5.4404063930065,0.00531394264298801,7.74075212721944
5.51424989168194,0.00443598966151143,7.56896094377842
5.54528198650101,0.00726238464068891,3.95916926378842
5.51078393655645,0.00313307996158099,5.20245811803153
5.49667770986769,0.00448345531250801,4.92854463979322
5.62621994880404,0.00540603312475003,8.27252704839768
5.54834052620155,0.00642791725026957,8.1592746910086
5.47089477048239,0.00827097769533551,8.19730341456965
5.45232163826646,0.00774044857915517,7.51283199653046
5.49993380087191,0.00521134722981231,7.22781167266426
5.48183669123678,0.00742990183169273,9.20246242732527
5.46914199914328,0.00684868151376841,6.58739089542881
5.50082688631215,0.00381877677825315,4.38866489895829
5.63055796961059,0.00568747539791209,6.04161588553629
5.62426532885256,0.00451511078502559,3.84483483996402
5.31089216749695,0.00964709468648367,5.82442594832329
5.72737490639223,0.00135183150910653,4.81608868924056
5.35506408664619,0.0106026224824328,4.81617478555632
5.88175347039798,0.000653559603307712,3.26198916504738
5.38863149975527,0.0075149893810655,7.70808853222719
5.44760846229162,0.00693489577244091,6.85868059617485
5.52688926874929,0.00580127652010719,5.97943181057474
5.39901258893094,0.00788189457417502,5.80619925655134
5.26184495238199,0.00892607026342,6.4041259487122
5.76298765270334,0.00244130862103127,3.02152271851888
5.77836179194768,0.00188424354019153,3.65301923392241
