"time","top","med","bottom","date"
113,0.00222357486085023,0.00121708250282523,0.000210590144800222,2020-10-01
113.5,0.00224020928282086,0.00122559764927426,0.000210986015727655,2020-10-01
114,0.00225676172652174,0.00123407055962006,0.000211379392718379,2020-10-02
114.5,0.00227322707037383,0.00124249866173662,0.000211770253099412,2020-10-02
115,0.00229602662240282,0.0012540925983403,0.000212158574277778,2020-10-03
115.5,0.00231936586382068,0.00126595509878189,0.000212544333743095,2020-10-03
116,0.00234276397117816,0.00127784574012417,0.000212927509070182,2020-10-04
116.5,0.00236621619084015,0.0012897621343809,0.000213308077921652,2020-10-04
117,0.00238971765343497,0.00130170183574274,0.000213686018050518,2020-10-05
117.5,0.0024132633742747,0.00131366234078875,0.000214061307302791,2020-10-05
118,0.00243684825389004,0.00132564108875506,0.000214433923620084,2020-10-06
118.5,0.00246046707868219,0.0013376354618622,0.000214803845042205,2020-10-06
119,0.0024897951666477,0.00135248310817873,0.000215171049709768,2020-10-07
119.5,0.00252096823653179,0.00136825187619929,0.00021553551586678,2020-10-07
120,0.00255232194422529,0.00138410958304427,0.000215897221863241,2020-10-08
120.5,0.00258385077894494,0.00140005346255134,0.000216256146157738,2020-10-08
121,0.00261554901062229,0.00141608063897116,0.000216612267320034,2020-10-09
121.5,0.002647410688021,0.00143218812602732,0.000216965564033653,2020-10-09
122,0.00267942963702744,0.00144837282606295,0.000217316015098463,2020-10-10
122.5,0.00271159945912354,0.0014646315292784,0.000217663599433256,2020-10-10
123,0.00274391353005067,0.00148096091306449,0.000218008296078317,2020-10-11
123.5,0.00277636499867373,0.00149735754143586,0.000218350084197992,2020-10-11
124,0.00280894678605407,0.00151381786456866,0.000218688943083253,2020-10-12
124.5,0.00284165158474047,0.00153033821844736,0.000219024852154244,2020-10-12
125,0.00287447185828676,0.0015469148246248,0.000219357790962837,2020-10-13
125.5,0.00290739984100501,0.00156354379010009,0.000219687739195166,2020-10-13
126,0.00294042753796305,0.00158022110731861,0.000220014676674158,2020-10-14
126.5,0.00297354672523473,0.0015969426542984,0.000220338583362059,2020-10-14
127,0.00300674895041142,0.00161370419488718,0.000220659439362947,2020-10-15
127.5,0.0030400255333831,0.00163050137915417,0.00022097722492523,2020-10-15
128,0.00307336756739702,0.00164732974392058,0.000221291920444149,2020-10-16
128.5,0.00310676592040171,0.00166418471343298,0.000221603506464252,2020-10-16
129,0.00314021123668408,0.00168106160018297,0.000221911963681869,2020-10-17
129.5,0.00317369393880679,0.00169795560587718,0.000222217272947574,2020-10-17
130,0.00320720422985291,0.00171486182256077,0.000222519415268627,2020-10-18
130.5,0.00324073209598456,0.00173177523389798,0.000222818371811413,2020-10-18
131,0.00327426730932167,0.00174869071661276,0.000223114123903861,2020-10-19
131.5,0.00330779943114694,0.0017656030420924,0.000223406653037851,2020-10-19
132,0.00334131781544223,0.00178250687815692,0.000223695940871608,2020-10-20
132.5,0.00337481161276143,0.00179939679099676,0.000223981969232081,2020-10-20
133,0.00340826977444434,0.00181626724728082,0.000224264720117301,2020-10-21
133.5,0.00344168105717538,0.00183311261643706,0.000224544175698734,2020-10-21
134,0.0034750340278906,0.0018499271731071,0.000224820318323606,2020-10-22
134.5,0.00350831706903582,0.00186670509977652,0.00022509313051722,2020-10-22
135,0.00354151838417799,0.00188344048958162,0.000225362594985249,2020-10-23
135.5,0.00357462600397139,0.0019001273492937,0.000225628694616016,2020-10-23
136,0.00360762779247948,0.00191675960248112,0.000225891412482753,2020-10-24
136.5,0.00364051145385273,0.00193333109284928,0.00022615073184584,2020-10-24
137,0.00367326453936159,0.00194983558775831,0.000226406636155028,2020-10-25
137.5,0.00370587445478362,0.00196626678191763,0.000226659109051641,2020-10-25
138,0.00373832846814253,0.00198261830125664,0.000226908134370753,2020-10-26
138.5,0.0037706137177963,0.00199888370696982,0.000227153696143352,2020-10-26
139,0.00380271722087076,0.00201505649973462,0.000227395778598476,2020-10-27
139.5,0.00383462588203409,0.00203113012409971,0.000227634366165329,2020-10-27
140,0.00386632650260698,0.00204709797304118,0.000227869443475379,2020-10-28
140.5,0.00389780579000211,0.00206295339268327,0.000228100995364424,2020-10-28
141,0.00392905036748607,0.00207868968718036,0.000228329006874643,2020-10-29
