"(Intercept)","avg_n1","sigma"
0.000821992193299402,1.11466868645075e-05,0.000474906792690448
0.000568913346092781,1.55627994868085e-05,0.000429714038259762
0.000555510546491394,1.59146261553967e-05,0.000412667234693188
0.000822250351231075,1.01320352311786e-05,0.000490089234391943
0.000836221142714386,9.70414538063469e-06,0.000419387171089547
0.000719900639728254,1.2525417305094e-05,0.000475587438321044
0.000826468940726895,1.03023200247751e-05,0.000445057890942829
0.000981558901928316,7.84656930546837e-06,0.000461341124540947
0.00069375705284065,1.31513689025732e-05,0.000359603844001937
0.000816075847661036,1.09459449946804e-05,0.000497030422971424
0.00045325296559808,1.2477579086578e-05,0.000532565901432038
0.000488952505103344,1.07557264943391e-05,0.000511740303826741
0.000993245169535906,1.06844245190236e-05,0.000513492081170688
0.00065239502139504,1.27254854361782e-05,0.000534688782636698
0.000487923894097294,1.61308565513484e-05,0.000430296163942008
0.000778249475504721,9.76192311403995e-06,0.000459420144092355
0.000779116121034646,1.28613918137246e-05,0.000387229086456191
0.000648503786749833,1.28227490380998e-05,0.000387970626719319
0.000615724674281754,1.34502981154728e-05,0.000344678865638135
0.000480138652700843,1.46130228720673e-05,0.000431592784946313
0.000765427007466611,1.36919499240284e-05,0.000461075729137262
0.00052210453599735,1.39497580704499e-05,0.000369529138261058
0.000744515291853991,1.41796188922716e-05,0.000407273973933011
0.00107713569006776,6.92357230156361e-06,0.000430491094030282
0.00057333240532877,1.66047469113364e-05,0.000383224676444248
0.000944456696117564,1.036474875201e-05,0.0005961924383031
0.000685832772349155,1.4930854514507e-05,0.000514385500828001
0.000508663012845609,1.82145243167676e-05,0.000499989393379354
0.00078809932661569,1.11135820547001e-05,0.000662417632193121
0.00110157324723768,4.51240110141976e-06,0.000494054307907313
0.00112584362816556,5.07945688120189e-06,0.000482696174136812
0.00117747773351921,3.65745866533027e-06,0.000486323549521447
0.000907778439502275,8.657326393139e-06,0.000414142768839782
0.000941889986580671,9.51300328775823e-06,0.000461943795999492
0.00098204549809739,9.54464167467243e-06,0.000462160708749433
0.000397448714885339,1.71192349912921e-05,0.000440877318750908
0.000549691861597919,1.57679737068853e-05,0.00053807876911151
0.000408120285068764,1.84050728774971e-05,0.000409312206212044
0.000975083284928223,6.29328686756819e-06,0.000411188104457448
0.000764944547371084,9.37445385408558e-06,0.000591121308738458
0.000897177259559205,1.05783978188344e-05,0.000383927484153453
0.000885807782362354,1.05673258709665e-05,0.000383979337415643
0.000908425423505451,1.10406441217692e-05,0.000385746857434633
0.000522216712048426,1.34706839630857e-05,0.000434480202528914
0.000579206614944588,1.29757189697444e-05,0.000398501020227414
0.000585008481988058,1.35519440946468e-05,0.000418253388966088
0.000644800584361203,1.37887446363391e-05,0.000481415117012661
0.000560459679142064,1.51297755974037e-05,0.000479812817586664
0.000584597615665527,1.48611330731303e-05,0.000563874883558274
0.000779035250969745,1.12515626671516e-05,0.000474805198930173
0.000757966457230742,1.25162481500998e-05,0.000455104094012957
0.000921504355498338,8.92685688461224e-06,0.00044085235232933
0.000609988921073238,1.29226480558328e-05,0.000447648829095356
0.00077665047211379,1.38732773997338e-05,0.00043289477759449
0.000598201418379644,1.52738749699766e-05,0.000430833633872275
0.000503123187392133,1.52294551657038e-05,0.000431918790513516
0.000568325293262526,1.57485656686997e-05,0.000442403044626871
0.000434123675862505,1.54035867207909e-05,0.000436226913630542
0.000411545037121199,1.6466984082018e-05,0.000604511888267501
0.000455793721787514,1.68894978448737e-05,0.000611660245539343
0.000460350894575558,1.49733689626024e-05,0.000517193522360469
0.000798903767113357,1.2412564609102e-05,0.000461605800103652
0.00057048025198474,1.41143104574404e-05,0.000543967689367052
0.000662709261972217,1.44824640635755e-05,0.000562602486962912
0.000645986385973143,1.46861279347632e-05,0.000563682486430946
0.0010444906982072,6.08964307620095e-06,0.000536521782914766
0.000778552780793712,9.68090088085902e-06,0.000529337891356676
0.00081067953780942,9.7270216839269e-06,0.000527980133369287
0.000858419719782119,1.23559075637534e-05,0.000346706187359408
0.000704759441697738,8.92296029316198e-06,0.000448071607660067
0.00104162167604598,8.66744706829606e-06,0.000445454883859257
0.000729503404783409,9.56619904862386e-06,0.000453214289133527
0.00100247995907504,9.16417658043808e-06,0.000441159558830963
0.000905275428517005,9.18509742160146e-06,0.000441746854163369
0.000869684535650888,1.02160246707725e-05,0.000423080730219627
0.000720010525472307,1.12298412360447e-05,0.000517587437390173
0.000644677863291092,1.23004839333641e-05,0.000561567993015446
0.000331067658240782,1.79440764592339e-05,0.000527925485445754
0.000625903824115808,1.43981066517203e-05,0.000414259189198312
0.000363491183161845,1.43978147138417e-05,0.000412105087940919
0.000562604360676887,1.43649700012229e-05,0.000412035097754475
0.00085275756231712,9.22088464968311e-06,0.000372520991992816
0.00112828798357577,6.9234451518936e-06,0.000410347237926176
0.00093401785073183,8.36062716752298e-06,0.000389754534211695
0.00083763410319878,8.8588117112353e-06,0.000400250084469806
0.000845683581996522,8.87540951892303e-06,0.000448800236132504
0.000881283063804114,9.92730415907064e-06,0.000400177897800667
0.000918031394085544,9.77813571432269e-06,0.000398818753633703
0.000620832926423944,1.83170749260614e-05,0.000449549489077905
0.000921310697940047,9.86895354969916e-06,0.000383677182989959
0.00092018643038863,1.07322050513129e-05,0.000387826028104197
0.000816319768029222,1.07224047992605e-05,0.000387469339797768
0.000828880746170236,1.12563599262973e-05,0.000390917534123465
0.000721784586355338,1.29606505200669e-05,0.000440349638441738
0.000644569098792924,1.3242378052876e-05,0.000399912786194232
0.000580592533856916,1.32871022723746e-05,0.000443793641051709
0.000549115568329678,1.48939136116021e-05,0.00044732684310161
0.000853831293781281,1.19012883418072e-05,0.000358158841324703
0.00102852088065562,8.30495884068662e-06,0.000339605399940086
0.000900795335152847,8.30711932021128e-06,0.000340548083458375
0.000885802547286917,9.70015256321173e-06,0.000351384198458422
0.000824126227115524,9.55887605272743e-06,0.000349840462933345
0.000814873735999147,1.01829969095839e-05,0.000359780246267651
0.000804069823423105,1.02265101687503e-05,0.000362833875096371
0.000687416241813666,1.29929285370106e-05,0.000513850770670643
0.000793531296423297,9.92312840607494e-06,0.000440742306257964
0.000697987452920194,1.33265532197154e-05,0.000461369401460918
0.000432891245450274,1.51653559188391e-05,0.000465002116412903
0.000748993415389264,1.17881816133287e-05,0.000364490262032285
0.00069699913610211,1.17557634861385e-05,0.00036950079589456
0.000743541739588394,1.12111561592994e-05,0.000363718291842899
0.00087087915055875,1.13311734194709e-05,0.000360773436995457
0.000650713299871421,1.1235333773295e-05,0.000361138591297199
0.000691277377392655,1.17510347788299e-05,0.000378066331402321
0.000709374136799098,1.16760776835484e-05,0.000521534576425614
0.00108437810608251,6.25247809548679e-06,0.000460063191242283
0.00110998480026593,6.29884861186512e-06,0.000457530934832854
0.000595751353212044,1.21273200183216e-05,0.000599398218718355
0.000875086137972755,1.30418352609234e-05,0.000636247046258368
0.000749982631935271,1.30198343353981e-05,0.000638039810718255
0.000617783004180797,1.51146224784748e-05,0.000380084157726193
0.000567142182724893,1.36203595816202e-05,0.000543087919221123
0.000918323705595566,1.11372177601922e-05,0.000495296815647966
0.000750727870150655,9.26569213128076e-06,0.00035384194737342
0.000761695269804556,9.52167597372881e-06,0.000355088835459853
0.000875995002277603,1.12518370222474e-05,0.00039409543310713
0.000934455322415971,1.0611180161261e-05,0.000389692232735717
0.000841069817112599,1.20879071999257e-05,0.000483413298597232
0.000578677661462226,1.20573378816062e-05,0.00048935577718289
0.00084118887661066,1.11360459330662e-05,0.000420582862198239
0.000501187816129999,1.47878137962943e-05,0.000499399584273555
0.000564075729914397,1.64266787352238e-05,0.000515060383213503
0.00033904965764439,1.64379040309718e-05,0.000518835206145816
0.000723830854696827,1.6231162233228e-05,0.000509548998403574
0.000729449643445611,1.24235595390372e-05,0.000524150952524003
0.000634027384381462,1.41781651318572e-05,0.000404660438427661
0.000593942226430506,1.31120919482862e-05,0.000422251646239479
0.00074364112315182,1.27938084629037e-05,0.000420426346620825
0.000575345342901811,1.38297758155148e-05,0.000395105562905919
0.000689777996914632,1.16878626321848e-05,0.00041939718231685
0.000880087552055018,1.10088373589304e-05,0.000388140758876028
0.000702351766278945,1.060333501176e-05,0.000387395547484373
0.00111302663668234,1.05776792223948e-05,0.000383612165573851
0.000562302182337702,1.04421189073833e-05,0.00038329121105442
0.00110836800307256,8.64269911927452e-06,0.000477945046408969
0.000808568263908387,1.40499904633072e-05,0.000525300476643541
0.00102128388356632,1.01486423194493e-05,0.000498561682551832
0.000617142256116253,1.02892435212992e-05,0.000503135813856354
0.000888406620793967,1.2191662372894e-05,0.000384386310106986
0.000601368748215511,1.21708873576396e-05,0.00038342814334226
0.000797525901207941,1.18332039197097e-05,0.000365275329023998
0.000798136162238614,9.22217808444931e-06,0.000526427386298352
0.000926078196463949,8.82601715821605e-06,0.000535888727229945
0.00118810950577349,8.90429196111859e-06,0.000536131042726982
0.000820156008935181,8.7879893026058e-06,0.000535032298779284
0.00097162962226603,8.79764833819265e-06,0.000533811869827148
0.000754553516292762,1.08457427242785e-05,0.00053201127354531
0.000940040643007722,1.09376925931049e-05,0.000469623398745841
0.000434727572492682,1.58986908682154e-05,0.000480198767902276
0.000615714699083383,1.28573687886115e-05,0.000499727996239844
0.000684491968349291,1.28579587097353e-05,0.000499675422594749
0.000660394116122041,1.2605368846373e-05,0.000377010277328362
0.000494185364272289,1.36394254750068e-05,0.000465442557185996
0.000835499886781326,1.35477480573242e-05,0.000468106025563715
0.000683630628008628,1.38719425725786e-05,0.000445341268189093
0.000672753653439047,1.47343359096137e-05,0.000473872458895682
0.00076457927390738,1.24786621372628e-05,0.000369282472367186
0.000607244474969011,1.23644728975175e-05,0.000368629525277124
0.000976808953843116,1.01338938745296e-05,0.000470782716546514
0.000511075986043495,1.377065637489e-05,0.000366929317406643
0.000815893101385685,8.87737555509673e-06,0.000415493224564861
0.00081058922550439,1.02655850743098e-05,0.000545431510789427
0.000800450869784331,9.85098629593767e-06,0.00055043123971587
0.000534770101008388,1.67222630493475e-05,0.00048169240926278
0.000826314722956494,1.1119021195361e-05,0.000391639307730119
0.00072260366458095,1.24024096744854e-05,0.000468599564753535
0.000588631076677309,1.421770240524e-05,0.000411549390849242
0.000672940931006267,1.42501037185517e-05,0.000411051467380945
0.000435993338876541,1.53625834594311e-05,0.000407317559177956
0.000486053731461509,1.50232426640993e-05,0.000395124967341094
0.000775634951758852,1.26626780774728e-05,0.000446907732706466
0.000414829605255631,1.25927147854175e-05,0.000449260583154952
0.000832247006084186,1.45910021762537e-05,0.000449266429273482
0.000875080759803657,1.4598203855536e-05,0.000448673543540282
0.000720778508093371,1.45484245267952e-05,0.000450192522615523
0.00084475497688933,1.09635930734561e-05,0.000473968519186768
0.000672697153621929,1.45317388524226e-05,0.000384964054567123
0.000653477589186811,1.25434399387342e-05,0.000429227258023562
0.000781178258595263,1.08111673594809e-05,0.000489946649599166
0.000918830482013547,8.39746401839311e-06,0.000425241963004677
0.000781517094829697,1.10358025324277e-05,0.000458370636969472
0.000546170335319536,1.62880153417013e-05,0.000477531709945585
0.000428570460147321,1.60889433953308e-05,0.000478385459006811
0.000792400700359202,1.25892289718454e-05,0.000299307234103653
0.000792400700359202,1.25892289718454e-05,0.000299307234103653
0.000594807690114253,1.25706367138118e-05,0.000298470763906292
0.000744054765738701,1.10776770160809e-05,0.000284019576807835
0.00072512554541686,1.09326779087083e-05,0.00028129955152034
0.000723283400109617,1.09088177763015e-05,0.000301682047065557
0.000868868212971412,9.77513509022492e-06,0.000354659091818722
0.000951046216647367,8.49017007193844e-06,0.000340225767437908
0.000901250993520844,9.51051019900153e-06,0.000616486846292601
0.000461147805327955,1.84500990120535e-05,0.000440144400851018
0.000733211222826555,1.02665966171692e-05,0.000528791712822433
0.000636860210233087,1.04339323033318e-05,0.000524154317648927
0.000761698507709053,9.24611543583734e-06,0.000528711894799077
0.000911893081105528,1.06536784829492e-05,0.000532237378524197
0.000775673048618763,1.16994192497819e-05,0.000414529648901716
0.000627684902613819,1.34176140055907e-05,0.00037831293885785
0.000653776709060505,1.23595491824702e-05,0.000498036763660726
0.000783057218051186,1.23117781445316e-05,0.000494883421606242
0.000901165486925167,9.73577689129547e-06,0.000536743302383997
0.000470991383717381,1.75173858943718e-05,0.000550755532989509
0.000353269454187209,1.75491793542665e-05,0.000551128425728897
0.000188914043567808,1.95894107704879e-05,0.000462380450117045
0.000503462148500138,1.75486747225632e-05,0.000594988722350127
0.000619826434478839,1.81943244539868e-05,0.000575104863944269
0.000305782727427934,1.78761339034655e-05,0.000514311203568563
0.000501130847055568,1.54880951279943e-05,0.000518442968119706
0.000640130623047808,1.55091953782197e-05,0.000517889146394502
0.000819326279115043,1.15743734511051e-05,0.00053057356919398
0.000909730841672895,1.00530545833234e-05,0.000463511517286538
0.000583296445699402,1.4165218197764e-05,0.000433793316473263
0.000670471998675559,1.26277225501369e-05,0.000372873971234539
0.000546665172518108,1.5679780428978e-05,0.000337846927786461
0.000438849948514911,1.57976595619395e-05,0.000334701241509205
0.000760850209388507,1.10857204495705e-05,0.000328234551403179
0.000675412309955455,1.22001010376645e-05,0.000324452820036771
0.000905939773616301,1.22753288800531e-05,0.000324977700144017
0.000808152486466266,6.51293931544515e-06,0.000567440126708789
0.000804786989166034,1.23444602183793e-05,0.000488837658443649
0.000498706215615642,1.21164092663672e-05,0.000487888699909268
0.000885997828405017,1.22384274926794e-05,0.000492503246622651
0.000742140602644101,1.35260118041007e-05,0.000471310694404036
0.000769417576159103,1.27001047094486e-05,0.000467014718951864
0.000437411168553916,1.74602597108657e-05,0.000450852683365061
0.000448097124796404,1.72424900652327e-05,0.000448734004752571
0.000512355556234223,1.44042396618035e-05,0.000513619541714217
0.000638474406969422,1.48619054840769e-05,0.000457397000979446
0.000758984419651014,1.31570833531488e-05,0.000458105811899792
0.000523397571361379,1.4419561858582e-05,0.000397751731569218
0.000493374144695459,1.47845102044112e-05,0.000449841443392905
0.000763589799131421,1.27935373901301e-05,0.000384941753611564
0.000631587066132095,1.23112938207856e-05,0.000363876253168657
0.000806881149142807,1.23976986334784e-05,0.000363592261971372
0.000691921808897637,1.10949353955003e-05,0.000350811208418679
0.000499882498915433,1.60716611048319e-05,0.000396269545404595
0.000565563201130924,1.65342420832531e-05,0.000531675130681096
0.000380788468193578,1.66192136557725e-05,0.000535731313668592
0.000735002654189167,1.42252554233599e-05,0.000499110989617759
0.000705142683671173,1.42466040450224e-05,0.000499226121931215
0.000720257104449684,1.42508581067077e-05,0.000498539365824275
0.000533369740506199,1.44231038205088e-05,0.00049777444487094
0.000618286351186732,1.49450224177995e-05,0.000496231316547461
0.000408414411405776,1.65694948293874e-05,0.000460836561434794
0.000435457134937855,1.65629729807074e-05,0.000461565409956996
0.000619948298291418,1.51775215964371e-05,0.000603697167164304
0.000391342538550436,1.77465945421145e-05,0.000490205437245281
0.000750838558664939,1.21865588871639e-05,0.000380189568236975
0.000711766456211164,1.21933747712359e-05,0.00042612137411007
0.000780358832436621,1.22046232310263e-05,0.000426154718196242
0.000797516227568725,1.18367373396334e-05,0.000438442348904819
0.000595360829282744,1.27809400330541e-05,0.00043631618284777
0.000782925174800132,1.26907702629237e-05,0.000435940581665198
0.000602455164627815,1.24851700059847e-05,0.000437588702507465
0.000773383185331623,1.35271607904824e-05,0.000398030081157611
0.000793626151719679,1.31175960532035e-05,0.000385059071752078
0.00072314533367142,1.29667659035612e-05,0.000507540806696274
0.000297910329907368,2.05673795083876e-05,0.000557006047224861
0.000216003038301801,2.09043137441428e-05,0.000542335388256522
0.000988005893840258,8.41508101333957e-06,0.00050420190883816
0.000509070757625805,1.46265195614702e-05,0.000368523062563098
0.0004731600153561,1.86388675652439e-05,0.000418329069760676
0.00056907049341958,1.35147362501933e-05,0.000378616060588749
0.000557667042721962,1.44356110802455e-05,0.00042569359753502
0.000664735601993785,1.44271874644829e-05,0.000424825592727543
0.000462944319833469,1.62432204271697e-05,0.000400974317142372
0.000552938038914088,1.51309173503243e-05,0.000438744185614971
0.0005894949986619,1.48863120990638e-05,0.000437958589927542
0.000743418163334033,1.20261713126278e-05,0.000467093798855558
0.000813963543075428,9.01738532354349e-06,0.000402362089053057
0.00104676346306937,7.23905851307146e-06,0.000509330766523853
0.000844910840087977,8.72889034617084e-06,0.000398699472374764
0.000985194076323799,8.6197375508075e-06,0.000448204461406288
0.000388929662001973,1.64498363304677e-05,0.000356638488021929
0.000571469844679861,1.63516815332191e-05,0.000357201900885018
0.000621009183950991,1.59918551477359e-05,0.000352689216992015
0.00125487493569895,2.45040292527925e-06,0.000665967074327373
0.000426533389604614,1.69007336374323e-05,0.000528559892383865
0.000460358699416579,1.32887146602768e-05,0.000388623809539099
0.000725035195240332,1.33965186550423e-05,0.00038734405160614
0.000485115081356247,1.59861930717851e-05,0.00051698860618909
0.000589654311109129,1.35650412681325e-05,0.000413683832212557
0.000578264373540975,1.35346706636959e-05,0.000416469796876703
0.000727249586312212,1.45906743831829e-05,0.000429370434629463
0.000452538071675387,1.47020427082082e-05,0.000432161363939005
0.000554267259440442,1.41579714573253e-05,0.000415147268839055
0.000916223007507763,1.07042743782308e-05,0.000370908490349648
0.000947686564564936,1.13625268184698e-05,0.000377180080286291
0.000481654196465658,1.23150917307044e-05,0.000568864430819636
0.000672993792181019,1.21217261390944e-05,0.000489130704310535
0.000618603309276744,1.21420313243289e-05,0.000489094767468071
0.000849099947593282,1.11748594117726e-05,0.000528995184368817
0.000508182214945825,1.50381235813997e-05,0.000373763235770641
0.000703717838739558,1.42341704902818e-05,0.00049059594770424
0.000590428919310446,1.4192167814231e-05,0.000489243587267787
0.000850745536973822,1.4108799459633e-05,0.00048657321766203
0.000496763555925228,1.42762065326884e-05,0.000486850821691741
0.000688379087432772,1.36801946003413e-05,0.000354427837483081
